Label,Mean,StdDev,Max,Min,Median,Mode,NumberOfVoxels,Volume
1,722.651,1270.419,4095.000,0,0,0,2896,119.872
2,0.000,0.000,4.900E-324,0,0,0,340,14.073
3,0.000,0.000,4.900E-324,0,0,0,1986,82.205
4,488.066,1135.036,4095.000,0,0,0,5685,235.314
5,1070.278,1729.724,4095.000,0,0,0,4327,179.104
6,929.984,1188.185,3654.000,0,0,0,2841,117.595
7,1806.986,2012.455,4095.000,0,0,0,2270,93.960
8,1517.179,1771.009,4095.000,0,0,0,3478,143.962
9,1906.632,2003.031,4095.000,0,0,0,1890,78.231
10,335.760,1112.462,4095.000,0,0,0,4686,193.963
11,500.837,1328.775,4095.000,0,0,0,2986,123.597
12,0.000,0.000,4.900E-324,0,0,0,2370,98.099
13,685.891,1289.767,4095.000,0,0,0,9565,395.916
14,0.000,0.000,4.900E-324,0,0,0,3452,142.886
15,482.428,1268.907,4095.000,0,0,0,5445,225.380
16,0.000,0.000,4.900E-324,0,0,0,4276,176.993
17,0.000,0.000,4.900E-324,0,0,0,764,31.624
18,1370.316,1931.997,4095.000,0,0,0,4362,180.552
19,0.000,0.000,4.900E-324,0,0,0,202,8.361
20,1310.904,1844.892,4095.000,0,0,0,10880,450.346
21,0.000,0.000,4.900E-324,0,0,0,1497,61.964
22,0.000,0.000,4.900E-324,0,0,0,6256,258.949
23,0.000,0.000,4.900E-324,0,0,0,4822,199.593
24,747.414,1543.015,4095.000,0,0,0,5982,247.608
25,792.405,1485.073,4095.000,0,0,0,11696,484.122
26,897.061,1622.752,4095.000,0,0,0,6047,250.298
27,346.712,1069.828,4095.000,0,0,0,5355,221.655
28,1309.264,1698.426,4095.000,0,0,0,4395,181.918
29,588.807,1379.178,4095.000,0,0,0,4030,166.810
30,0.000,0.000,4.900E-324,0,0,0,3661,151.537
31,0.000,0.000,4.900E-324,0,0,0,7826,323.935
32,397.482,677.750,3451.000,0,0,0,3935,162.878
33,1732.058,1706.681,4095.000,0,1941,0,9619,398.151
34,395.527,731.469,3921.000,0,0,0,3912,161.926
35,0.000,0.000,4.900E-324,0,0,0,2714,112.338
36,0.000,0.000,4.900E-324,0,0,0,5342,221.117
37,0.000,0.000,4.900E-324,0,0,0,5501,227.698
38,0.000,0.000,4.900E-324,0,0,0,6770,280.225
39,2030.801,2005.662,4095.000,0,2580,0,7357,304.522
40,105.569,540.192,4095.000,0,0,0,8014,331.716
41,0.000,0.000,4.900E-324,0,0,0,1878,77.734
42,405.413,802.911,3461.000,0,0,0,4042,167.307
43,2.337,59.552,1812.000,0,0,0,7040,291.400
44,728.072,1336.692,4095.000,0,0,0,5016,207.623
45,2249.881,2028.912,4095.000,0,4095,4095,9380,388.258
46,67.908,338.520,4095.000,0,0,0,4835,200.131
47,409.691,811.819,4095.000,0,0,0,12927,535.076
48,1438.320,1922.795,4095.000,0,0,0,12612,522.037
49,0.000,0.000,4.900E-324,0,0,0,5101,211.141
50,405.481,1194.523,4095.000,0,0,0,1070,44.290
51,11.020,148.779,3302.000,0,0,0,11564,478.658
52,0.000,0.000,4.900E-324,0,0,0,10942,452.913
53,2158.237,2036.173,4095.000,0,4095,4095,4691,194.170
54,0.000,0.000,4.900E-324,0,0,0,180,7.451
55,238.722,675.845,4095.000,0,0,0,4344,179.807
56,0.000,0.000,4.900E-324,0,0,0,5789,239.619
57,987.539,1084.856,4095.000,0,897,0,11753,486.482
58,472.572,781.267,4095.000,0,0,0,19941,825.400
59,770.713,751.669,3909.000,0,874,0,6337,262.302
60,0.000,0.000,4.900E-324,0,0,0,5055,209.237
61,285.048,845.201,4095.000,0,0,0,2547,105.426
62,535.586,1220.232,4095.000,0,0,0,2687,111.221
63,0.000,0.000,4.900E-324,0,0,0,3667,151.785
64,518.404,810.550,4095.000,0,0,0,5745,237.798
65,0.000,0.000,4.900E-324,0,0,0,6279,259.901
66,0.000,0.000,4.900E-324,0,0,0,5175,214.204
67,481.791,769.174,3877.000,0,0,0,4887,202.283
68,2794.550,1649.894,4095.000,0,3712,4095,11882,491.821
69,8.904,143.941,4095.000,0,0,0,5246,217.143
70,677.018,1356.989,4095.000,0,0,0,2525,104.515
71,1458.613,1929.309,4095.000,0,0,0,9498,393.142
72,174.606,747.775,4095.000,0,0,0,2580,106.792
73,46.670,411.186,4095.000,0,0,0,3237,133.986
74,1040.935,1776.606,4095.000,0,0,0,4932,204.146
75,0.000,0.000,4.900E-324,0,0,0,3595,148.805
76,1595.696,1976.993,4095.000,0,0,0,6890,285.192
77,675.078,839.219,4095.000,0,0,0,4303,178.110
78,731.970,1156.241,4095.000,0,0,0,10831,448.318
79,1897.503,1633.867,4095.000,0,2497,0,8214,339.995
80,174.922,311.581,2023.000,0,0,0,3740,154.807
81,874.254,959.876,3301.000,0,0,0,6103,252.616
82,1968.757,1830.694,4095.000,0,2914,0,11336,469.221
83,90.756,586.357,4095.000,0,0,0,3099,128.274
84,2091.599,1475.376,4095.000,0,2254,0,26104,1080.500
85,546.496,1090.911,4095.000,0,0,0,10737,444.427
86,1762.492,1704.553,4095.000,0,1766,0,15122,625.932
87,0.000,0.000,4.900E-324,0,0,0,6074,251.416
88,0.000,0.000,4.900E-324,0,0,0,6580,272.360
89,975.984,1486.255,4095.000,0,0,0,7740,320.375
90,0.000,0.000,4.900E-324,0,0,0,2869,118.754
91,9.014,191.918,4095.000,0,0,0,8177,338.463
92,423.343,653.215,3932.000,0,0,0,2566,106.212
93,556.942,948.933,4095.000,0,0,0,2218,91.808
94,1224.845,1533.461,4095.000,0,0,0,5737,237.467
95,567.026,1410.109,4095.000,0,0,0,1493,61.798
96,745.562,1062.636,4095.000,0,0,0,3009,124.549
97,432.688,712.402,4035.000,0,0,0,3012,124.673
98,1094.456,1561.384,4095.000,0,0,0,5363,221.986
99,329.125,555.533,2409.000,0,0,0,2906,120.285
100,1833.587,1563.595,4095.000,0,2325,0,4634,191.811
101,0.000,0.000,4.900E-324,0,0,0,209,8.651
