Label,Mean,StdDev,Max,Min,Median,Mode,NumberOfVoxels,Volume
1,0.000,0.000,4.900E-324,0,0,0,541,22.393
2,0.000,0.000,4.900E-324,0,0,0,5219,216.025
3,0.000,0.000,4.900E-324,0,0,0,3259,134.897
4,872.942,911.542,4095.000,0,990,0,4222,174.758
5,17.163,125.446,1410.000,0,0,0,3560,147.356
6,1124.510,1143.426,4095.000,0,1269,0,4630,191.645
7,1278.729,1551.280,4095.000,0,0,0,4395,181.918
8,0.000,0.000,4.900E-324,0,0,0,5128,212.259
9,2083.366,1972.189,4095.000,0,2817,0,8894,368.141
10,2343.610,1941.588,4095.000,0,3666,4095,7986,330.557
11,1583.026,1925.575,4095.000,0,0,0,7335,303.611
12,1578.770,1937.962,4095.000,0,0,0,6801,281.508
13,0.000,0.000,4.900E-324,0,0,0,6434,266.317
14,0.000,0.000,4.900E-324,0,0,0,3818,158.035
15,8.336,129.570,2712.000,0,0,0,4758,196.944
16,994.559,1018.704,4095.000,0,1139,0,15538,643.151
17,406.985,1082.739,4095.000,0,0,0,1423,58.901
18,1294.885,1439.933,4095.000,0,0,0,8233,340.781
19,0.000,0.000,4.900E-324,0,0,0,94,3.891
20,263.045,651.259,3463.000,0,0,0,2705,111.966
21,1695.813,1805.327,4095.000,0,0,0,5157,213.459
22,0.000,0.000,4.900E-324,0,0,0,8303,343.679
23,865.615,1433.901,4095.000,0,0,0,5277,218.426
24,1110.948,1510.008,4095.000,0,0,0,5830,241.316
25,143.076,434.477,2300.000,0,0,0,2735,113.207
26,0.000,0.000,4.900E-324,0,0,0,8691,359.739
27,0.000,0.000,4.900E-324,0,0,0,6206,256.879
28,0.000,0.000,4.900E-324,0,0,0,11347,469.676
29,4.215,127.989,4095.000,0,0,0,7354,304.398
30,287.932,722.164,3270.000,0,0,0,8852,366.403
31,767.249,1577.170,4095.000,0,0,0,3249,134.483
32,803.788,1156.066,4095.000,0,0,0,4666,193.136
33,590.379,974.186,4095.000,0,0,0,4733,195.909
34,2582.908,1953.306,4095.000,0,4095,4095,9077,375.716
35,664.542,1048.403,4095.000,0,0,0,5000,206.961
36,2361.256,1995.107,4095.000,0,4095,4095,7066,292.477
37,1.520,43.013,1337.000,0,0,0,4717,195.247
38,1977.610,1980.443,4095.000,0,2381,0,5589,231.341
39,2383.885,1997.827,4095.000,0,4095,4095,12249,507.012
40,0.000,0.000,4.900E-324,0,0,0,7161,296.409
41,2567.057,1940.393,4095.000,0,4095,4095,11315,468.352
42,104.840,646.784,4095.000,0,0,0,3945,163.292
43,0.000,0.000,4.900E-324,0,0,0,5953,246.407
44,1877.493,2037.491,4095.000,0,0,0,5871,243.013
45,0.000,0.000,4.900E-324,0,0,0,3338,138.167
46,0.000,0.000,4.900E-324,0,0,0,4321,178.855
47,0.000,0.000,4.900E-324,0,0,0,2045,84.647
48,0.000,0.000,4.900E-324,0,0,0,4497,186.140
49,1050.479,1663.921,4095.000,0,0,0,3579,148.142
50,249.567,718.826,4095.000,0,0,0,1912,79.142
51,766.591,930.536,4095.000,0,542,0,6446,266.814
52,1733.899,1579.587,4095.000,0,2238,0,5724,236.928
53,1782.580,1626.239,4095.000,0,2494,0,5522,228.567
54,1114.800,1415.783,3897.000,0,0,0,3299,136.553
55,1094.738,1448.799,4095.000,0,0,0,3005,124.383
56,780.360,1070.487,4095.000,0,0,0,3490,144.458
57,1510.358,1444.438,4095.000,0,1509,0,17306,716.332
58,1893.873,1605.745,4095.000,0,2467,0,6308,261.101
59,2316.804,1935.273,4095.000,0,3588,0,5465,226.208
60,754.676,1480.315,4095.000,0,0,0,12110,501.259
61,697.686,975.129,3811.000,0,0,0,6490,268.635
62,1313.285,1867.761,4095.000,0,0,0,3962,163.996
63,581.055,1060.017,4095.000,0,0,0,9676,400.510
64,81.658,352.975,3115.000,0,0,0,13691,566.699
65,1692.531,1914.326,4095.000,0,0,0,3243,134.235
66,1826.984,1946.051,4095.000,0,0,0,4310,178.400
67,579.735,1049.584,4095.000,0,0,0,3814,157.870
68,609.991,915.496,4036.000,0,0,0,6435,266.358
69,1074.407,1191.047,4095.000,0,0,0,5495,227.450
70,363.646,729.715,4095.000,0,0,0,11516,476.672
71,0.000,0.000,4.900E-324,0,0,0,2413,99.879
72,0.000,0.000,4.900E-324,0,0,0,6143,254.272
73,1078.281,1486.786,4095.000,0,0,0,4729,195.743
74,839.973,842.071,3485.000,0,1073,0,8660,358.456
75,0.000,0.000,4.900E-324,0,0,0,7151,295.995
76,0.000,0.000,4.900E-324,0,0,0,4168,172.522
77,0.000,0.000,4.900E-324,0,0,0,409,16.929
78,0.000,0.000,4.900E-324,0,0,0,981,40.606
79,0.000,0.000,4.900E-324,0,0,0,905,37.460
