Label,Mean,StdDev,Max,Min,Median,Mode,NumberOfVoxels,Volume
1,0.000,0.000,4.900E-324,0,0,0,2896,119.872
2,0.000,0.000,4.900E-324,0,0,0,340,14.073
3,249.872,588.173,2446.000,0,0,0,1986,82.205
4,121.699,259.515,1209.000,0,0,0,5685,235.314
5,132.347,201.969,869.000,0,0,0,4327,179.104
6,0.000,0.000,4.900E-324,0,0,0,2841,117.595
7,0.000,0.000,4.900E-324,0,0,0,2270,93.960
8,0.000,0.000,4.900E-324,0,0,0,3478,143.962
9,0.000,0.000,4.900E-324,0,0,0,1890,78.231
10,275.570,299.420,1354.000,0,192,0,4686,193.963
11,57.935,155.310,814.000,0,0,0,2986,123.597
12,261.099,404.324,1871.000,0,0,0,2370,98.099
13,98.352,146.406,731.000,0,0,0,9565,395.916
14,83.208,192.891,1014.000,0,0,0,3452,142.886
15,0.000,0.000,4.900E-324,0,0,0,5445,225.380
16,482.740,429.374,2233.000,0,520,0,4276,176.993
17,0.000,0.000,4.900E-324,0,0,0,764,31.624
18,0.000,0.000,4.900E-324,0,0,0,4362,180.552
19,0.000,0.000,4.900E-324,0,0,0,202,8.361
20,0.000,0.000,4.900E-324,0,0,0,10880,450.346
21,143.013,223.755,821.000,0,0,0,1497,61.964
22,244.076,243.440,1759.000,0,257,0,6256,258.949
23,0.000,0.000,4.900E-324,0,0,0,4822,199.593
24,0.000,0.000,4.900E-324,0,0,0,5982,247.608
25,112.012,204.961,916.000,0,0,0,11696,484.122
26,0.000,0.000,4.900E-324,0,0,0,6047,250.298
27,231.050,349.319,2352.000,0,0,0,5355,221.655
28,0.000,0.000,4.900E-324,0,0,0,4395,181.918
29,351.634,373.564,1560.000,0,333,0,4030,166.810
30,505.084,543.280,2025.000,0,0,0,3661,151.537
31,0.000,0.000,4.900E-324,0,0,0,7826,323.935
32,86.028,143.189,949.000,0,0,0,3935,162.878
33,0.000,0.000,4.900E-324,0,0,0,9619,398.151
34,159.032,222.727,1321.000,0,0,0,3912,161.926
35,0.000,0.000,4.900E-324,0,0,0,2714,112.338
36,458.379,444.030,2051.000,0,567,0,5342,221.117
37,217.556,242.370,1453.000,0,0,0,5501,227.698
38,7.655,54.594,701.000,0,0,0,6770,280.225
39,58.536,117.339,643.000,0,0,0,7357,304.522
40,214.752,272.064,1188.000,0,0,0,8014,331.716
41,0.000,0.000,4.900E-324,0,0,0,1878,77.734
42,0.000,0.000,4.900E-324,0,0,0,4042,167.307
43,0.000,0.000,4.900E-324,0,0,0,7040,291.400
44,18.887,77.389,555.000,0,0,0,5016,207.623
45,0.000,0.000,4.900E-324,0,0,0,9380,388.258
46,94.369,155.798,777.000,0,0,0,4835,200.131
47,0.000,0.000,4.900E-324,0,0,0,12927,535.076
48,0.000,0.000,4.900E-324,0,0,0,12612,522.037
49,122.578,325.893,1705.000,0,0,0,5101,211.141
50,0.000,0.000,4.900E-324,0,0,0,1070,44.290
51,0.000,0.000,4.900E-324,0,0,0,11564,478.658
52,138.476,221.511,936.000,0,0,0,10942,452.913
53,0.000,0.000,4.900E-324,0,0,0,4691,194.170
54,0.000,0.000,4.900E-324,0,0,0,180,7.451
55,98.582,155.847,879.000,0,0,0,4344,179.807
56,234.881,234.719,1110.000,0,251,0,5789,239.619
57,111.890,124.659,631.000,0,79,0,11753,486.482
58,65.059,119.766,713.000,0,0,0,19941,825.400
59,0.000,0.000,4.900E-324,0,0,0,6337,262.302
60,0.000,0.000,4.900E-324,0,0,0,5055,209.237
61,197.444,275.304,1129.000,0,0,0,2547,105.426
62,8.633,44.887,473.000,0,0,0,2687,111.221
63,308.418,617.545,3082.000,0,0,0,3667,151.785
64,1.517,26.869,628.000,0,0,0,5745,237.798
65,1.401,17.950,369.000,0,0,0,6279,259.901
66,288.014,360.563,1658.000,0,0,0,5175,214.204
67,4.249,29.550,450.000,0,0,0,4887,202.283
68,0.000,0.000,4.900E-324,0,0,0,11882,491.821
69,47.490,115.294,784.000,0,0,0,5246,217.143
70,21.899,79.038,510.000,0,0,0,2525,104.515
71,0.000,0.000,4.900E-324,0,0,0,9498,393.142
72,9.455,53.471,558.000,0,0,0,2580,106.792
73,0.164,6.761,325.000,0,0,0,3237,133.986
74,203.128,341.130,1594.000,0,0,0,4932,204.146
75,0.000,0.000,4.900E-324,0,0,0,3595,148.805
76,0.000,0.000,4.900E-324,0,0,0,6890,285.192
77,0.000,0.000,4.900E-324,0,0,0,4303,178.110
78,25.923,51.399,339.000,0,0,0,10831,448.318
79,0.000,0.000,4.900E-324,0,0,0,8214,339.995
80,14.864,46.953,399.000,0,0,0,3740,154.807
81,63.650,113.114,419.000,0,0,0,6103,252.616
82,0.000,0.000,4.900E-324,0,0,0,11336,469.221
83,0.000,0.000,4.900E-324,0,0,0,3099,128.274
84,3.112,17.572,306.000,0,0,0,26104,1080.500
85,76.421,141.328,710.000,0,0,0,10737,444.427
86,23.931,50.827,389.000,0,0,0,15122,625.932
87,185.890,245.476,999.000,0,0,0,6074,251.416
88,242.669,281.471,1242.000,0,0,0,6580,272.360
89,154.851,194.469,914.000,0,0,0,7740,320.375
90,232.397,528.948,2324.000,0,0,0,2869,118.754
91,0.000,0.000,4.900E-324,0,0,0,8177,338.463
92,92.347,190.665,1059.000,0,0,0,2566,106.212
93,37.086,152.569,1253.000,0,0,0,2218,91.808
94,208.379,291.046,1236.000,0,0,0,5737,237.467
95,0.000,0.000,4.900E-324,0,0,0,1493,61.798
96,139.600,208.688,1021.000,0,0,0,3009,124.549
97,80.460,122.315,574.000,0,0,0,3012,124.673
98,0.000,0.000,4.900E-324,0,0,0,5363,221.986
99,119.575,172.837,712.000,0,0,0,2906,120.285
100,0.000,0.000,4.900E-324,0,0,0,4634,191.811
101,0.000,0.000,4.900E-324,0,0,0,209,8.651
