Label,Mean,StdDev,Max,Min,Median,Mode,NumberOfVoxels,Volume
1,0.000,0.000,4.900E-324,0,0,0,687,28.436
2,0.000,0.000,4.900E-324,0,0,0,1431,59.232
3,0.000,0.000,4.900E-324,0,0,0,5606,232.044
4,0.000,0.000,4.900E-324,0,0,0,4462,184.692
5,0.000,0.000,4.900E-324,0,0,0,4070,168.466
6,0.000,0.000,4.900E-324,0,0,0,4590,189.990
7,0.000,0.000,4.900E-324,0,0,0,4583,189.700
8,211.697,370.694,1855.000,0,0,0,4784,198.020
9,112.763,311.931,2418.000,0,0,0,5014,207.540
10,0.000,0.000,4.900E-324,0,0,0,2903,120.161
11,71.700,227.724,2249.000,0,0,0,4739,196.157
12,0.000,0.000,4.900E-324,0,0,0,5814,240.654
13,0.000,0.000,4.900E-324,0,0,0,6341,262.467
14,0.000,0.000,4.900E-324,0,0,0,7651,316.691
15,0.000,0.000,4.900E-324,0,0,0,2937,121.569
16,0.000,0.000,4.900E-324,0,0,0,11293,467.441
17,0.000,0.000,4.900E-324,0,0,0,10231,423.483
18,0.000,0.000,4.900E-324,0,0,0,2326,96.278
19,0.000,0.000,4.900E-324,0,0,0,1459,60.391
20,0.000,0.000,4.900E-324,0,0,0,11781,487.641
21,0.000,0.000,4.900E-324,0,0,0,1658,68.628
22,0.000,0.000,4.900E-324,0,0,0,2113,87.462
23,0.000,0.000,4.900E-324,0,0,0,4316,178.648
24,0.000,0.000,4.900E-324,0,0,0,1677,69.415
25,0.000,0.000,4.900E-324,0,0,0,4327,179.104
26,0.000,0.000,4.900E-324,0,0,0,1498,62.005
27,0.000,0.000,4.900E-324,0,0,0,4351,180.097
28,0.000,0.000,4.900E-324,0,0,0,10964,453.823
29,0.000,0.000,4.900E-324,0,0,0,4557,188.624
30,0.000,0.000,4.900E-324,0,0,0,2181,90.276
31,0.000,0.000,4.900E-324,0,0,0,3397,140.609
32,0.000,0.000,4.900E-324,0,0,0,5456,225.835
33,0.000,0.000,4.900E-324,0,0,0,5667,234.569
34,0.000,0.000,4.900E-324,0,0,0,7917,327.701
35,0.000,0.000,4.900E-324,0,0,0,12438,514.835
36,0.000,0.000,4.900E-324,0,0,0,11123,460.404
37,122.529,265.128,1827.000,0,0,0,3704,153.316
38,0.000,0.000,4.900E-324,0,0,0,1774,73.430
39,1148.418,1042.978,4095.000,0,1410,0,10805,447.242
40,6.932,68.025,1357.000,0,0,0,2395,99.134
41,0.000,0.000,4.900E-324,0,0,0,3103,128.440
42,0.000,0.000,4.900E-324,0,0,0,3667,151.785
43,0.000,0.000,4.900E-324,0,0,0,2853,118.092
44,369.125,623.193,2853.000,0,0,0,6897,285.481
45,0.000,0.000,4.900E-324,0,0,0,6769,280.183
46,0.000,0.000,4.900E-324,0,0,0,4018,166.314
47,0.000,0.000,4.900E-324,0,0,0,5476,226.663
48,0.000,0.000,4.900E-324,0,0,0,6156,254.810
49,0.000,0.000,4.900E-324,0,0,0,3824,158.283
50,0.000,0.000,4.900E-324,0,0,0,34,1.407
51,0.000,0.000,4.900E-324,0,0,0,4162,172.274
52,406.475,676.647,2598.000,0,0,0,3769,156.007
53,0.000,0.000,4.900E-324,0,0,0,4257,176.206
54,0.000,0.000,4.900E-324,0,0,0,3474,143.796
55,0.000,0.000,4.900E-324,0,0,0,3264,135.104
56,0.000,0.000,4.900E-324,0,0,0,1012,41.889
57,267.245,384.819,3499.000,0,0,0,15550,643.647
58,0.000,0.000,4.900E-324,0,0,0,2722,112.669
59,0.000,0.000,4.900E-324,0,0,0,3898,161.346
60,0.000,0.000,4.900E-324,0,0,0,3775,156.255
61,204.477,411.642,1470.000,0,0,0,1789,74.050
62,0.000,0.000,4.900E-324,0,0,0,6801,281.508
63,1639.766,1905.063,4095.000,0,0,0,3535,146.321
64,0.000,0.000,4.900E-324,0,0,0,8568,354.648
65,992.441,1740.057,4095.000,0,0,0,2626,108.696
66,0.000,0.000,4.900E-324,0,0,0,7034,291.152
67,0.000,0.000,4.900E-324,0,0,0,3984,164.906
68,1392.536,1900.367,4095.000,0,0,0,2416,100.003
69,0.000,0.000,4.900E-324,0,0,0,5749,237.963
70,247.385,630.093,3646.000,0,0,0,7193,297.733
71,0.000,0.000,4.900E-324,0,0,0,3244,134.276
72,0.000,0.000,4.900E-324,0,0,0,4707,194.833
73,0.000,0.000,4.900E-324,0,0,0,1374,56.873
74,0.000,0.000,4.900E-324,0,0,0,4716,195.205
75,0.000,0.000,4.900E-324,0,0,0,3995,165.361
76,0.000,0.000,4.900E-324,0,0,0,2555,105.757
77,0.000,0.000,4.900E-324,0,0,0,6156,254.810
78,50.356,312.726,4095.000,0,0,0,5912,244.710
79,610.128,972.601,4091.000,0,0,0,5939,245.828
80,213.971,909.274,4095.000,0,0,0,6396,264.744
81,0.000,0.000,4.900E-324,0,0,0,4422,183.036
82,1536.316,1112.659,4095.000,0,1790,0,10357,428.698
83,362.957,590.087,3006.000,0,0,0,2269,93.919
84,663.668,795.242,3318.000,0,0,0,6516,269.711
85,0.000,0.000,4.900E-324,0,0,0,3503,144.997
86,264.834,361.369,2761.000,0,0,0,6223,257.583
87,0.000,0.000,4.900E-324,0,0,0,3303,136.718
88,0.000,0.000,4.900E-324,0,0,0,3168,131.130
89,251.303,635.194,3941.000,0,0,0,5947,246.159
90,0.000,0.000,4.900E-324,0,0,0,3019,124.963
91,1381.937,1004.489,4095.000,0,1630,0,17253,714.138
92,0.000,0.000,4.900E-324,0,0,0,4168,172.522
93,0.000,0.000,4.900E-324,0,0,0,5568,230.471
94,0.000,0.000,4.900E-324,0,0,0,4507,186.554
95,590.874,1040.742,4095.000,0,0,0,5311,219.834
96,0.000,0.000,4.900E-324,0,0,0,1717,71.070
97,0.000,0.000,4.900E-324,0,0,0,4113,170.246
