Label,Mean,StdDev,Max,Min,Median,Mode,NumberOfVoxels,Volume
1,0.000,0.000,4.900E-324,0,0,0,2896,119.872
2,0.000,0.000,4.900E-324,0,0,0,340,14.073
3,0.000,0.000,4.900E-324,0,0,0,1986,82.205
4,0.000,0.000,4.900E-324,0,0,0,5685,235.314
5,0.000,0.000,4.900E-324,0,0,0,4327,179.104
6,3.963,80.597,2012.000,0,0,0,2841,117.595
7,0.000,0.000,4.900E-324,0,0,0,2270,93.960
8,0.000,0.000,4.900E-324,0,0,0,3478,143.962
9,0.000,0.000,4.900E-324,0,0,0,1890,78.231
10,0.000,0.000,4.900E-324,0,0,0,4686,193.963
11,0.000,0.000,4.900E-324,0,0,0,2986,123.597
12,0.000,0.000,4.900E-324,0,0,0,2370,98.099
13,0.000,0.000,4.900E-324,0,0,0,9565,395.916
14,0.000,0.000,4.900E-324,0,0,0,3452,142.886
15,0.000,0.000,4.900E-324,0,0,0,5445,225.380
16,0.000,0.000,4.900E-324,0,0,0,4276,176.993
17,1763.246,1912.946,4095.000,0,0,0,764,31.624
18,0.000,0.000,4.900E-324,0,0,0,4362,180.552
19,0.000,0.000,4.900E-324,0,0,0,202,8.361
20,0.000,0.000,4.900E-324,0,0,0,10880,450.346
21,0.000,0.000,4.900E-324,0,0,0,1497,61.964
22,0.000,0.000,4.900E-324,0,0,0,6256,258.949
23,0.000,0.000,4.900E-324,0,0,0,4822,199.593
24,0.000,0.000,4.900E-324,0,0,0,5982,247.608
25,0.000,0.000,4.900E-324,0,0,0,11696,484.122
26,0.000,0.000,4.900E-324,0,0,0,6047,250.298
27,0.000,0.000,4.900E-324,0,0,0,5355,221.655
28,0.000,0.000,4.900E-324,0,0,0,4395,181.918
29,0.000,0.000,4.900E-324,0,0,0,4030,166.810
30,0.000,0.000,4.900E-324,0,0,0,3661,151.537
31,0.000,0.000,4.900E-324,0,0,0,7826,323.935
32,0.000,0.000,4.900E-324,0,0,0,3935,162.878
33,0.000,0.000,4.900E-324,0,0,0,9619,398.151
34,0.000,0.000,4.900E-324,0,0,0,3912,161.926
35,0.000,0.000,4.900E-324,0,0,0,2714,112.338
36,0.000,0.000,4.900E-324,0,0,0,5342,221.117
37,0.000,0.000,4.900E-324,0,0,0,5501,227.698
38,0.000,0.000,4.900E-324,0,0,0,6770,280.225
39,190.769,636.032,4095.000,0,0,0,7357,304.522
40,0.000,0.000,4.900E-324,0,0,0,8014,331.716
41,0.000,0.000,4.900E-324,0,0,0,1878,77.734
42,1238.566,752.454,3757.000,0,1424,0,4042,167.307
43,1133.676,672.142,4095.000,0,1255,0,7040,291.400
44,0.000,0.000,4.900E-324,0,0,0,5016,207.623
45,573.507,1337.550,4095.000,0,0,0,9380,388.258
46,0.000,0.000,4.900E-324,0,0,0,4835,200.131
47,1240.202,759.420,4095.000,0,1368,0,12927,535.076
48,0.000,0.000,4.900E-324,0,0,0,12612,522.037
49,0.000,0.000,4.900E-324,0,0,0,5101,211.141
50,2013.854,1825.216,4095.000,0,2391,0,1070,44.290
51,0.000,0.000,4.900E-324,0,0,0,11564,478.658
52,0.000,0.000,4.900E-324,0,0,0,10942,452.913
53,211.231,656.703,4095.000,0,0,0,4691,194.170
54,0.000,0.000,4.900E-324,0,0,0,180,7.451
55,0.000,0.000,4.900E-324,0,0,0,4344,179.807
56,0.000,0.000,4.900E-324,0,0,0,5789,239.619
57,0.000,0.000,4.900E-324,0,0,0,11753,486.482
58,160.235,507.820,4095.000,0,0,0,19941,825.400
59,297.904,604.257,3689.000,0,0,0,6337,262.302
60,0.000,0.000,4.900E-324,0,0,0,5055,209.237
61,0.000,0.000,4.900E-324,0,0,0,2547,105.426
62,0.000,0.000,4.900E-324,0,0,0,2687,111.221
63,0.000,0.000,4.900E-324,0,0,0,3667,151.785
64,1331.542,1330.989,4095.000,0,1308,0,5745,237.798
65,0.000,0.000,4.900E-324,0,0,0,6279,259.901
66,0.000,0.000,4.900E-324,0,0,0,5175,214.204
67,0.000,0.000,4.900E-324,0,0,0,4887,202.283
68,0.000,0.000,4.900E-324,0,0,0,11882,491.821
69,0.000,0.000,4.900E-324,0,0,0,5246,217.143
70,0.000,0.000,4.900E-324,0,0,0,2525,104.515
71,0.000,0.000,4.900E-324,0,0,0,9498,393.142
72,0.000,0.000,4.900E-324,0,0,0,2580,106.792
73,0.000,0.000,4.900E-324,0,0,0,3237,133.986
74,0.000,0.000,4.900E-324,0,0,0,4932,204.146
75,0.000,0.000,4.900E-324,0,0,0,3595,148.805
76,35.413,378.010,4095.000,0,0,0,6890,285.192
77,1434.633,1611.099,4095.000,0,0,0,4303,178.110
78,17.608,195.379,3451.000,0,0,0,10831,448.318
79,0.000,0.000,4.900E-324,0,0,0,8214,339.995
80,753.261,1232.357,4095.000,0,0,0,3740,154.807
81,0.000,0.000,4.900E-324,0,0,0,6103,252.616
82,0.000,0.000,4.900E-324,0,0,0,11336,469.221
83,0.000,0.000,4.900E-324,0,0,0,3099,128.274
84,29.763,143.210,1690.000,0,0,0,26104,1080.500
85,0.000,0.000,4.900E-324,0,0,0,10737,444.427
86,43.518,242.099,3538.000,0,0,0,15122,625.932
87,0.000,0.000,4.900E-324,0,0,0,6074,251.416
88,0.000,0.000,4.900E-324,0,0,0,6580,272.360
89,0.000,0.000,4.900E-324,0,0,0,7740,320.375
90,0.000,0.000,4.900E-324,0,0,0,2869,118.754
91,0.000,0.000,4.900E-324,0,0,0,8177,338.463
92,453.761,673.887,3661.000,0,0,0,2566,106.212
93,1461.387,1650.862,4095.000,0,767,0,2218,91.808
94,0.000,0.000,4.900E-324,0,0,0,5737,237.467
95,0.000,0.000,4.900E-324,0,0,0,1493,61.798
96,64.581,260.768,2131.000,0,0,0,3009,124.549
97,35.718,207.321,4095.000,0,0,0,3012,124.673
98,0.000,0.000,4.900E-324,0,0,0,5363,221.986
99,0.000,0.000,4.900E-324,0,0,0,2906,120.285
100,0.000,0.000,4.900E-324,0,0,0,4634,191.811
