Label,Mean,StdDev,Max,Min,Median,Mode,NumberOfVoxels,Volume
1,253.496,238.539,1499,0,227,0,687,28.436
2,14.650,26.754,170,0,0,0,1431,59.232
3,42.072,56.382,430,0,19,0,5606,232.044
4,133.172,97.037,585,0,124,0,4462,184.692
5,8.993,24.361,257,0,0,0,4070,168.466
6,21.815,37.053,242,0,0,0,4590,189.990
7,25.135,39.102,243,0,0,0,4583,189.700
8,769.362,702.210,4095,0,754,0,4784,198.020
9,550.861,421.031,2688,0,587,0,5014,207.540
10,135.276,148.586,750,0,76,0,2903,120.161
11,517.886,466.902,3440,0,521,0,4739,196.157
12,1.132,6.306,112,0,0,0,5814,240.654
13,0.979,6.028,109,0,0,0,6341,262.467
14,54.411,75.410,629,0,21,0,7651,316.691
15,1.400,6.743,81,0,0,0,2937,121.569
16,5.002,15.631,178,0,0,0,11293,467.441
17,7.965,20.878,222,0,0,0,10231,423.483
18,354.900,421.927,2207,0,182,0,2326,96.278
19,142.156,148.890,744,0,89,0,1459,60.391
20,59.084,68.529,476,0,38,0,11781,487.641
21,177.087,103.613,505,0,166,0,1658,68.628
22,335.230,277.587,1379,0,366,0,2113,87.462
23,420.434,297.117,1850,0,410,0,4316,178.648
24,15.327,29.414,214,0,0,0,1677,69.415
25,104.483,165.171,1258,0,25,0,4327,179.104
26,31.815,50.302,348,0,0,0,1498,62.005
27,0.879,6.057,114,0,0,0,4351,180.097
28,99.376,109.777,914,0,73,0,10964,453.823
29,36.549,53.453,365,0,0,0,4557,188.624
30,3.105,12.069,148,0,0,0,2181,90.276
31,56.033,77.786,492,0,0,0,3397,140.609
32,0.430,4.102,114,0,0,0,5456,225.835
33,6.714,18.072,156,0,0,0,5667,234.569
34,40.509,56.010,378,0,8,0,7917,327.701
35,1.782,8.160,116,0,0,0,12438,514.835
36,191.932,202.167,1899,0,154,0,11123,460.404
37,765.317,846.364,4095,0,610,0,3704,153.316
38,23.843,31.854,216,0,11,0,1774,73.430
39,1152.841,790.327,4095,0,1102,0,10805,447.242
40,485.843,518.380,3375,0,387,0,2395,99.134
41,0.933,5.595,142,0,0,0,3103,128.440
42,104.208,119.854,622,0,57,0,3667,151.785
43,119.275,92.403,444,0,112,0,2853,118.092
44,719.138,482.778,3769,0,704,0,6897,285.481
45,52.602,61.182,386,0,31,0,6769,280.183
46,3.538,9.204,100,0,0,0,4018,166.314
47,3.632,9.591,116,0,0,0,5476,226.663
48,3.133,11.743,185,0,0,0,6156,254.810
49,184.146,159.012,1266,0,173,0,3824,158.283
50,463.324,196.767,922,166,428,732,34,1.407
51,13.294,27.677,257,0,0,0,4162,172.274
52,856.717,516.993,3476,0,811,0,3769,156.007
53,11.874,25.539,221,0,0,0,4257,176.206
54,107.024,97.652,536,0,99,0,3474,143.796
55,20.916,39.211,263,0,0,0,3264,135.104
56,94.112,141.508,837,0,1,0,1012,41.889
57,811.670,700.239,4095,0,711,0,15550,643.647
58,47.841,85.111,745,0,8,0,2722,112.669
59,51.804,70.962,402,0,12,0,3898,161.346
60,2.483,10.277,125,0,0,0,3775,156.255
61,766.970,457.472,3108,0,814,0,1789,74.050
62,113.099,103.092,832,0,96,0,6801,281.508
63,1292.962,1033.639,4095,0,1357,0,3535,146.321
64,159.529,154.363,1614,0,127,0,8568,354.648
65,772.403,689.710,4095,0,805,0,2626,108.696
66,2.175,9.480,138,0,0,0,7034,291.152
67,2.580,10.539,121,0,0,0,3984,164.906
68,1042.334,1023.255,4095,0,1009,0,2416,100.003
69,388.179,302.243,2608,0,348,0,5749,237.963
70,550.834,546.840,3681,0,438,0,7193,297.733
71,9.924,19.269,200,0,0,0,3244,134.276
72,87.908,78.713,451,0,79,0,4707,194.833
73,34.250,22.650,127,0,30,30,1374,56.873
74,98.074,85.199,555,0,87,0,4716,195.205
75,183.694,132.512,912,0,165,0,3995,165.361
76,11.646,25.084,212,0,0,0,2555,105.757
77,39.986,63.243,390,0,0,0,6156,254.810
78,533.185,425.024,3212,0,493,0,5912,244.710
79,804.497,601.955,4095,0,736,0,5939,245.828
80,472.454,437.642,3164,0,421,0,6396,264.744
81,57.229,73.538,539,0,32,0,4422,183.036
82,2135.189,1461.101,4095,0,2413,0,10357,428.698
83,1188.293,882.521,4095,0,1076,0,2269,93.919
84,1060.838,874.304,4095,0,1083,0,6516,269.711
85,12.753,30.914,349,0,0,0,3503,144.997
86,1104.131,1010.805,4095,0,1176,0,6223,257.583
87,6.530,17.597,173,0,0,0,3303,136.718
88,84.455,122.777,813,0,4,0,3168,131.130
89,570.864,551.812,3118,0,517,0,5947,246.159
90,43.507,45.718,311,0,32,0,3019,124.963
91,1635.115,1072.162,4095,0,1587,0,17253,714.138
92,20.516,35.287,243,0,0,0,4168,172.522
93,96.919,116.545,769,0,59,0,5568,230.471
94,14.460,27.921,209,0,0,0,4507,186.554
95,791.991,706.254,4095,0,703,0,5311,219.834
96,32.387,54.777,407,0,0,0,1717,71.070
97,30.300,45.562,378,0,7,0,4113,170.246
