Label,Mean,StdDev,Max,Min,Median,Mode,NumberOfVoxels,Volume
1,518.747,352.283,2895,0,531,0,2982,123.431
2,458.753,553.257,4095,0,323,0,2320,96.030
3,450.896,796.036,4095,0,140,0,4917,203.525
4,255.596,373.545,1692,0,58,0,1240,51.326
5,103.748,115.243,1320,0,80,0,6138,254.065
6,124.169,157.914,997,0,57,0,1839,76.120
7,790.664,708.855,4095,0,784,0,7485,309.820
8,613.584,525.311,3804,0,646,0,6704,277.493
9,68.687,62.083,298,0,58,0,335,13.866
10,152.207,141.859,1133,0,126,0,5576,230.802
11,470.204,475.264,3928,0,443,0,6810,281.880
12,845.673,915.528,4095,0,735,0,5556,229.975
13,704.707,748.867,4095,0,573,0,6089,252.037
14,505.211,395.563,2405,0,521,0,6542,270.787
15,311.790,275.857,1633,0,335,0,3742,154.889
16,150.493,187.827,868,0,64,0,1547,64.034
17,1062.789,1257.554,4095,0,75,0,2966,122.769
18,305.674,281.334,2242,0,293,0,13312,551.012
19,811.307,653.729,3966,0,901,0,9405,389.293
20,722.307,623.114,4095,0,711,0,9299,384.905
21,99.095,92.507,508,0,84,0,936,38.743
22,522.424,421.758,2298,0,541,0,3048,126.163
23,532.352,392.795,2487,0,551,0,3577,148.060
24,79.150,99.695,646,0,47,0,942,38.991
25,63.434,44.203,288,0,60,0,152,6.292
26,626.394,796.965,4062,0,143,0,8167,338.049
27,666.646,796.758,3480,0,120,0,2427,100.459
28,282.829,261.952,2385,0,247,0,11903,492.690
29,721.634,616.303,3950,0,812,0,4270,176.744
30,384.475,411.276,2398,0,293,0,2962,122.603
31,580.344,641.602,3631,0,317,0,5290,218.964
32,475.835,334.080,3653,0,466,0,8491,351.460
33,554.889,476.599,3668,0,539,0,7013,290.283
34,547.345,515.398,3901,0,539,0,3663,151.619
35,438.882,370.158,4095,0,379,0,16344,676.513
36,741.851,964.339,4095,0,199,0,3165,131.006
37,250.652,272.939,2208,0,216,0,5674,234.859
38,729.803,906.400,4095,0,343,0,3076,127.322
39,621.374,577.275,3950,0,615,0,6620,274.016
40,624.542,620.021,4095,0,583,0,10426,431.554
41,93.262,139.740,774,0,10,0,1430,59.191
42,337.577,379.376,1265,0,105,0,806,33.362
43,772.391,697.803,4095,0,690,0,9672,400.345
44,654.103,544.251,4095,0,601,0,4663,193.011
45,458.916,423.533,4029,0,404,0,20518,849.283
46,141.549,152.591,1205,0,109,0,15902,658.217
47,266.471,155.875,1271,0,238,215,8938,369.963
48,351.368,315.160,1963,0,352,0,5842,241.813
49,301.327,214.739,1603,0,296,0,8729,361.312
50,566.616,475.030,2766,0,586,0,3249,134.483
51,298.756,273.963,1671,0,297,0,2767,114.532
52,527.821,623.342,4095,0,312,0,3537,146.404
53,322.527,306.650,2500,0,277,0,7237,299.555
54,292.839,284.183,2748,0,250,0,8188,338.919
55,181.273,210.755,1462,0,134,0,1540,63.744
56,484.374,396.892,2507,0,517,0,8950,370.459
57,417.719,515.479,2703,0,88,0,2707,112.048
58,711.465,707.674,4095,0,651,0,8182,338.670
59,502.050,502.568,4095,0,452,0,8619,356.759
60,678.003,651.861,4095,0,623,0,8229,340.616
61,361.579,295.247,2491,0,344,0,7168,296.699
62,173.090,203.673,1300,0,93,0,4231,175.130
63,546.685,429.185,3225,0,553,0,3081,127.529
64,502.041,703.819,3495,0,71,0,2000,82.784
65,309.554,267.654,1776,0,309,0,3344,138.415
66,406.383,324.821,2722,0,416,0,4285,177.365
67,277.593,301.064,1926,0,242,0,3222,133.365
68,606.050,604.281,4095,0,608,0,6953,287.799
69,633.186,535.464,4095,0,626,0,19706,815.673
70,714.398,890.888,4095,0,290,0,3700,153.151
71,513.288,477.954,3611,0,512,0,8923,369.342
72,906.913,935.092,4095,0,849,0,5161,213.625
73,115.797,108.977,1127,0,99,0,9516,393.887
74,308.520,438.505,1965,0,59,0,1410,58.363
75,215.737,289.679,1192,0,28,0,986,40.813
76,331.246,500.619,2233,0,50,0,1607,66.517
77,346.766,422.694,3257,0,216,0,4423,183.077
78,972.328,832.136,4095,0,1023,0,7090,293.470
79,800.770,848.080,4095,0,762,0,5717,236.639
80,923.143,862.271,4095,0,879,0,8312,344.051
81,236.874,178.606,1686,0,220,0,8125,336.311
82,349.235,320.932,2130,0,306,0,5687,235.397
83,222.452,166.165,1667,0,199,0,6809,281.839
84,224.737,171.145,949,0,209,0,3081,127.529
85,549.462,436.116,2952,0,550,0,3813,157.828
86,171.160,179.428,1003,0,140,0,2249,93.091
