Label,Mean,StdDev,Max,Min,Median,Mode,NumberOfVoxels,Volume
1,827.683,399.150,2456,298,716,562,290,12.004
2,321.942,234.855,1553,0,288,0,4132,171.032
3,603.779,442.303,2941,0,635,0,6193,256.341
4,12.427,18.971,119,0,3,0,2925,121.072
5,42.467,51.232,303,0,23,0,4070,168.466
6,686.341,891.947,4095,0,400,0,6518,269.794
7,45.486,53.244,275,0,27,0,5903,244.338
8,77.680,102.984,572,0,30,0,541,22.393
9,1758.959,1700.515,4095,0,1166,0,4826,199.758
10,148.370,155.312,1092,0,115,0,10383,429.774
11,1.624,5.396,26,0,0,0,93,3.849
12,53.933,57.739,345,0,39,0,7642,316.319
13,44.079,50.657,317,0,27,0,4766,197.275
14,75.790,71.867,439,0,60,0,11870,491.324
15,75.771,79.476,399,0,53,0,4843,200.462
16,1039.188,920.400,4095,0,1072,0,8453,349.888
17,430.514,470.152,2940,0,249,0,4454,184.360
18,6.506,16.038,208,0,0,0,3401,140.775
19,926.367,739.316,4095,0,895,0,12609,521.913
20,66.070,97.997,769,0,35,0,5808,240.405
21,192.674,219.878,1323,0,127,0,5609,232.168
22,542.723,682.647,4095,0,263,0,4339,179.600
23,132.544,136.320,810,0,91,0,7988,330.640
24,1409.980,1500.815,4095,0,738,0,998,41.309
25,135.807,145.075,705,0,86,0,6831,282.750
26,155.148,183.080,1414,0,96,0,5721,236.804
27,463.156,333.909,3131,0,436,0,14515,600.807
28,7.775,17.592,165,0,0,0,6823,282.418
29,340.377,246.381,1228,0,357,0,2593,107.330
30,249.462,349.738,3543,0,165,0,5038,208.533
31,1971.236,1685.185,4095,0,2105,4095,1163,48.139
32,241.907,272.231,1284,0,126,0,4559,188.707
33,249.663,247.109,1269,0,193,0,4888,202.325
34,250.951,209.230,1691,0,210,0,5300,219.378
35,748.431,572.792,4095,0,680,0,14708,608.795
36,8.434,19.396,141,0,0,0,3027,125.294
37,842.732,707.870,4095,0,859,0,5741,237.632
38,52.082,60.535,328,0,30,0,515,21.317
39,1596.653,1318.185,4095,0,1689,0,9932,411.106
40,48.924,60.922,367,0,23,0,5621,232.665
41,15.875,29.266,225,0,0,0,5076,210.106
42,21.314,32.725,243,0,0,0,5523,228.609
43,229.480,237.711,1522,0,169,0,4669,193.260
44,23.241,35.612,205,0,0,0,2431,100.624
45,775.959,522.126,3091,0,771,0,5998,248.270
46,2120.931,1711.199,4095,0,2532,0,6339,262.385
47,134.170,153.061,806,0,75,0,6453,267.103
48,166.659,150.650,764,0,146,0,5292,219.047
49,111.385,108.106,567,0,90,0,6232,257.956
50,23.687,36.844,219,0,0,0,2669,110.476
51,17.708,29.550,176,0,0,0,1173,48.553
52,34.403,43.234,317,0,17,0,10235,423.648
53,435.158,390.704,2090,0,342,0,10242,423.938
54,6.727,16.318,132,0,0,0,6830,282.708
55,124.567,127.095,708,0,95,0,9013,373.067
56,4.080,9.448,100,0,0,0,2568,106.295
57,729.314,583.724,3402,0,746,0,4557,188.624
58,7.130,12.776,94,0,0,0,2365,97.892
59,28.150,31.472,224,0,18,0,5229,216.439
60,295.992,202.536,1448,0,284,0,3379,139.864
61,10.090,19.105,161,0,0,0,1560,64.572
62,914.262,745.010,4095,0,885,0,11502,476.092
63,26.932,41.575,286,0,2,0,1787,73.968
64,12.171,23.850,174,0,0,0,3494,144.624
65,472.959,586.423,4095,0,273,0,4599,190.362
66,544.483,520.956,3164,0,518,0,4119,170.494
67,176.755,225.784,1509,0,86,0,1929,79.845
68,12.351,24.921,202,0,0,0,4415,182.746
69,4.749,13.773,129,0,0,0,2157,89.283
70,49.757,61.468,389,0,25,0,4288,177.489
71,13.555,26.791,226,0,0,0,5286,218.799
72,1579.905,1323.598,4095,0,1715,0,11278,466.820
73,14.157,21.139,137,0,3,0,5915,244.834
74,86.886,118.123,675,0,30,0,5380,222.690
75,724.495,710.318,4095,0,634,0,7191,297.651
76,20.467,28.899,185,0,6,0,6114,253.071
77,231.130,413.512,3892,0,69,0,4291,177.614
78,59.613,91.429,468,0,15,0,3148,130.302
79,105.603,96.568,648,0,94,0,11435,473.319
80,554.392,432.128,3089,0,501,0,22608,935.793
81,501.756,530.670,4095,0,372,0,5955,246.490
82,393.831,571.759,3864,0,112,0,4120,170.536
83,6.149,14.932,118,0,0,0,2166,89.655
84,16.315,22.478,132,0,5,0,3023,125.128
85,11.699,20.517,148,0,0,0,4209,174.219
86,100.459,106.374,626,0,74,0,5876,243.220
87,29.023,39.027,274,0,10,0,5569,230.513
88,29.169,43.704,304,0,0,0,3518,145.617
89,831.512,878.361,4095,0,662,0,3188,131.958
90,67.426,70.362,374,0,49,0,5289,218.923
91,231.120,174.651,1051,0,225,0,7331,303.446
92,31.539,46.511,317,0,4,0,3720,153.979
93,12.339,25.118,157,0,0,0,3618,149.757
94,47.992,56.082,395,0,28,0,7157,296.243
95,644.866,632.769,4095,0,481,0,6064,251.002
96,90.872,103.742,499,0,53,0,5465,226.208
97,7.124,17.709,134,0,0,0,5747,237.880
98,216.707,188.051,896,0,208,0,5520,228.484
99,449.154,480.607,2599,0,294,0,5344,221.199
100,218.075,201.573,1641,0,189,0,7275,301.128
101,205.799,163.653,912,0,207,0,5556,229.975
102,34.586,42.347,282,0,18,0,10297,426.215
103,78.377,98.863,554,0,31,0,3267,135.228
104,45.076,69.854,758,0,15,0,6794,281.218
105,43.067,59.726,378,0,12,0,2443,101.121
106,44.597,53.020,329,0,25,0,5569,230.513
107,45.190,53.319,368,0,26,0,4562,188.831
108,74.591,95.846,612,0,28,0,2721,112.628
109,34.384,45.302,264,0,14,0,4430,183.367
110,43.405,54.389,322,0,21,0,3842,159.029
111,21.616,32.578,239,0,0,0,5481,226.870
112,30.809,44.843,289,0,4,0,4620,191.232
113,81.715,91.767,826,0,60,0,11834,489.834
114,16.926,30.734,240,0,0,0,2460,101.825
115,15.254,28.414,175,0,0,0,1213,50.209
116,159.080,147.826,810,0,148,0,5935,245.662
117,18.135,32.494,203,0,0,0,2075,85.889
