Label,Mean,StdDev,Max,Min,Median,Mode,NumberOfVoxels,Volume
1,93.033,80.628,560,0,81,0,2337,96.733
2,90.765,71.997,611,0,80,0,7226,299.099
3,74.093,66.681,456,0,62,0,2111,87.379
4,841.276,757.455,4095,0,664,0,2677,110.807
5,997.313,940.096,4095,0,750,0,4857,201.041
6,743.030,1200.517,4095,0,99,0,1324,54.803
7,50.384,51.711,407,0,38,0,5554,229.892
8,87.591,84.182,470,0,71,0,2770,114.656
9,149.710,148.242,943,0,116,0,3495,144.665
10,221.594,193.391,1102,0,202,0,4880,201.994
11,50.777,55.074,344,0,36,0,3807,157.580
12,152.903,123.805,576,0,140,0,3950,163.499
13,121.699,97.909,524,0,112,0,2673,110.641
14,67.496,69.349,415,0,50,0,2995,123.969
15,451.464,486.244,3237,0,332,0,7113,294.422
16,115.184,95.323,561,0,106,0,6209,257.004
17,297.068,297.466,1261,0,229,0,4257,176.206
18,98.496,108.418,548,0,64,0,2959,122.479
19,174.939,130.428,814,0,170,0,11517,476.713
20,466.759,520.340,4095,0,326,0,6963,288.213
21,191.018,184.745,1007,0,144,0,5060,209.444
22,87.153,76.875,394,0,74,0,5228,216.398
23,925.288,1374.955,4095,0,102,0,1282,53.065
24,200.866,198.811,1928,0,172,0,8427,348.811
25,141.999,167.868,866,0,79,0,2796,115.732
26,315.609,336.412,2423,0,247,0,6359,263.212
27,157.234,140.197,801,0,145,0,3786,156.711
28,229.940,205.822,1129,0,189,0,1964,81.294
29,117.776,96.667,555,0,96,0,2577,106.667
30,351.635,211.822,1610,0,319,0,971,40.192
31,114.097,94.552,468,0,106,0,2542,105.219
32,289.784,255.187,1509,0,268,0,2538,105.053
33,125.266,109.885,724,0,113,0,2834,117.305
34,270.662,259.711,2058,0,223,0,6154,254.727
35,280.462,288.608,3144,0,220,0,6874,284.529
36,358.992,317.919,1934,0,342,0,2821,116.767
37,1093.298,1310.328,4095,0,407,0,3236,133.945
