Label,Mean,StdDev,Max,Min,Median,Mode,NumberOfVoxels,Volume
1,207.433,157.797,989,0,172,0,541,22.393
2,812.274,419.212,2797,0,823,0,5219,216.025
3,1402.392,970.681,4095,0,1399,0,3259,134.897
4,1071.081,900.995,4095,0,939,0,4222,174.758
5,1671.201,1310.593,4095,0,1776,0,3560,147.356
6,930.490,809.161,4095,0,790,0,4630,191.645
7,1504.392,1193.214,4095,0,1551,0,4395,181.918
8,1265.726,729.767,4095,0,1090,4095,5128,212.259
9,789.977,917.180,4095,0,513,0,8894,368.141
10,722.584,601.096,4095,0,695,0,7986,330.557
11,489.894,534.928,4095,0,348,0,7335,303.611
12,2111.953,1603.942,4095,0,2362,0,6801,281.508
13,1251.219,725.339,4095,0,1074,4095,6434,266.317
14,2383.621,1905.158,4095,0,3663,4095,3818,158.035
15,2414.531,1864.945,4095,0,3574,4095,4758,196.944
16,1979.570,1336.357,4095,0,1892,4095,15538,643.151
17,1575.730,1799.990,4095,0,376,4095,1423,58.901
18,1979.509,1354.989,4095,0,2142,0,8233,340.781
19,116.085,99.072,419,0,87,0,94,3.891
20,1844.827,1739.795,4095,0,2021,0,2705,111.966
21,1461.533,1100.843,4095,0,1457,0,5157,213.459
22,1074.767,646.578,4095,0,1015,0,8303,343.679
23,445.153,278.060,2361,0,381,0,5277,218.426
24,1216.991,845.863,4095,0,1020,0,5830,241.316
25,1678.404,1358.356,4095,0,1801,0,2735,113.207
26,424.643,204.297,1611,0,421,0,8691,359.739
27,1347.980,716.099,4095,0,1252,0,6206,256.879
28,1055.650,705.421,4095,0,1056,0,11347,469.676
29,178.848,211.291,2395,0,119,0,7354,304.398
30,1358.910,701.291,4095,0,1211,4095,8852,366.403
31,1593.671,1232.196,4095,0,1729,0,3249,134.483
32,2504.127,1851.989,4095,0,3736,4095,4666,193.136
33,2511.079,1860.594,4095,0,3787,4095,4733,195.909
34,1953.820,1458.735,4095,0,2069,0,9077,375.716
35,294.669,374.134,4095,0,209,0,5000,206.961
36,748.338,774.770,4095,0,615,0,7066,292.477
37,2117.769,1769.645,4095,0,2586,0,4717,195.247
38,888.327,729.776,4095,0,798,0,5589,231.341
39,1075.559,1008.834,4095,0,841,0,12249,507.012
40,717.746,460.142,4001,0,699,0,7161,296.409
41,1035.324,829.104,4095,0,908,0,11315,468.352
42,874.209,583.382,4095,60,743,4095,3945,163.292
43,1591.232,979.779,4095,0,1597,0,5953,246.407
44,1591.158,1156.598,4095,0,1605,0,5871,243.013
45,716.145,444.543,3665,0,608,0,3338,138.167
46,483.763,535.891,3688,0,246,0,4321,178.855
47,546.359,873.418,4095,0,94,0,2045,84.647
48,378.183,476.358,4095,0,255,0,4497,186.140
49,402.509,408.157,2990,0,308,0,3579,148.142
50,1437.255,1804.605,4095,0,141,0,1912,79.142
51,2399.675,1925.915,4095,0,4095,4095,6446,266.814
52,1177.234,983.352,4095,0,1029,0,5724,236.928
53,1125.461,986.535,4095,0,944,0,5522,228.567
54,960.837,678.411,4095,0,925,0,3299,136.553
55,396.592,285.955,2814,0,356,0,3005,124.383
56,364.870,358.972,3243,0,302,0,3490,144.458
57,464.479,354.187,2770,0,447,0,17306,716.332
58,867.341,728.127,4095,0,767,0,6308,261.101
59,784.184,721.475,4095,0,688,0,5465,226.208
60,1594.120,1003.907,4095,0,1518,0,12110,501.259
61,2244.209,1678.565,4095,0,2724,0,6490,268.635
62,910.422,1343.094,4095,0,205,0,3962,163.996
63,179.061,154.560,1539,0,156,0,9676,400.510
64,2014.999,1427.282,4095,0,2132,0,13691,566.699
65,873.515,1159.912,4095,0,374,0,3243,134.235
66,1082.833,1394.565,4095,0,372,0,4310,178.400
67,1869.609,1913.865,4095,0,833,4095,3814,157.870
68,1236.027,758.485,4095,0,1078,4095,6435,266.358
69,787.786,570.401,4095,0,702,0,5495,227.450
70,186.949,149.141,1189,0,173,0,11516,476.672
71,1019.514,653.088,4095,0,885,4095,2413,99.879
72,286.844,310.468,4095,0,222,0,6143,254.272
73,764.187,1104.065,4095,0,327,0,4729,195.743
74,912.142,589.790,4095,0,813,0,8660,358.456
75,965.711,687.267,4095,63,798,4095,7151,295.995
76,1207.000,637.648,4095,0,1084,0,4168,172.522
77,1409.555,1491.676,4095,0,774,0,409,16.929
78,1057.071,1001.223,4095,0,807,0,981,40.606
79,1379.585,898.501,4095,0,1357,0,905,37.460
