Label,Mean,StdDev,Max,Min,Median,Mode,NumberOfVoxels,Volume
1,94.104,85.454,430,0,78,0,541,22.393
2,409.954,211.622,1390,0,419,0,5219,216.025
3,623.944,425.391,2297,0,651,0,3259,134.897
4,1787.607,1187.114,4095,0,1721,0,4222,174.758
5,716.975,572.850,2904,0,758,0,3560,147.356
6,1784.282,1194.716,4095,0,1740,0,4630,191.645
7,1727.604,1319.288,4095,0,1783,0,4395,181.918
8,449.548,300.293,2538,0,392,0,5128,212.259
9,2179.440,1681.100,4095,0,2395,4095,8894,368.141
10,2168.262,1352.767,4095,0,2383,0,7986,330.557
11,1341.911,859.440,4095,0,1198,0,7335,303.611
12,1432.358,1226.842,4095,0,1417,0,6801,281.508
13,290.667,199.447,1841,0,251,0,6434,266.317
14,594.348,539.838,3012,0,645,0,3818,158.035
15,646.650,565.142,3034,0,754,0,4758,196.944
16,1669.890,1267.690,4095,0,1489,0,15538,643.151
17,1427.817,1644.061,4095,0,505,0,1423,58.901
18,1648.408,1208.118,4095,0,1715,0,8233,340.781
19,23.043,33.395,148,0,6,0,94,3.891
20,1068.421,1175.939,4095,0,716,0,2705,111.966
21,1819.583,1184.215,4095,0,1939,0,5157,213.459
22,363.056,217.549,1799,0,352,0,8303,343.679
23,1218.515,730.641,4095,0,1023,4095,5277,218.426
24,1335.809,819.577,4095,0,1182,0,5830,241.316
25,990.639,808.597,3750,0,1064,0,2735,113.207
26,212.530,109.233,759,0,212,0,8691,359.739
27,622.563,314.701,2255,0,595,0,6206,256.879
28,413.666,274.505,1731,0,427,0,11347,469.676
29,777.542,678.791,4095,0,609,4095,7354,304.398
30,976.082,469.111,4020,0,895,792,8852,366.403
31,1127.701,937.576,4095,0,1154,0,3249,134.483
32,1186.153,1071.667,4095,0,1191,0,4666,193.136
33,1054.563,1050.926,4095,0,920,0,4733,195.909
34,2479.335,1621.011,4095,0,3078,4095,9077,375.716
35,1076.860,678.625,4095,84,924,4095,5000,206.961
36,2113.816,1442.448,4095,0,2404,0,7066,292.477
37,641.886,667.198,4095,0,632,0,4717,195.247
38,1763.410,1112.779,4095,0,1793,0,5589,231.341
39,1974.885,1328.126,4095,0,1983,0,12249,507.012
40,251.639,174.107,1390,0,246,0,7161,296.409
41,1853.941,1030.708,4095,0,1799,0,11315,468.352
42,1011.031,678.534,4095,106,848,4095,3945,163.292
43,553.513,393.617,3313,0,543,0,5953,246.407
44,1673.440,1125.224,4095,0,1823,0,5871,243.013
45,271.114,189.576,1504,0,232,0,3338,138.167
46,168.416,189.797,1064,0,97,0,4321,178.855
47,328.452,634.340,4095,0,18,0,2045,84.647
48,123.566,156.106,1593,0,85,0,4497,186.140
49,1429.373,1278.424,4095,0,1199,0,3579,148.142
50,1106.412,1559.066,4095,0,109,0,1912,79.142
51,2254.780,1935.616,4095,0,3697,4095,6446,266.814
52,1976.263,1217.623,4095,0,2049,0,5724,236.928
53,1838.380,1173.415,4095,0,1860,0,5522,228.567
54,1716.825,960.741,4095,0,1804,0,3299,136.553
55,1490.441,818.001,4095,0,1391,0,3005,124.383
56,1402.299,896.777,4095,0,1313,0,3490,144.458
57,1752.902,1160.161,4095,0,1781,0,17306,716.332
58,1935.955,1217.257,4095,0,1953,0,6308,261.101
59,2028.612,1308.154,4095,0,2109,0,5465,226.208
60,966.045,701.819,4095,0,879,0,12110,501.259
61,1316.214,1114.752,4095,0,1411,0,6490,268.635
62,1650.217,1734.455,4095,0,783,0,3962,163.996
63,1055.238,826.547,4095,0,924,0,9676,400.510
64,694.141,715.098,4095,0,577,0,13691,566.699
65,2006.665,1797.176,4095,0,1951,4095,3243,134.235
66,1990.016,1754.538,4095,0,1681,4095,4310,178.400
67,1493.497,1750.786,4095,0,392,0,3814,157.870
68,1211.964,731.380,4095,0,1052,4095,6435,266.358
69,1604.727,932.853,4095,0,1451,4095,5495,227.450
70,896.088,663.137,4095,0,852,0,11516,476.672
71,354.425,236.181,2200,0,311,317,2413,99.879
72,89.216,97.553,948,0,66,0,6143,254.272
73,1697.512,1544.663,4095,0,1529,0,4729,195.743
74,1402.665,689.108,4095,81,1250,4095,8660,358.456
75,350.347,279.709,2644,0,287,254,7151,295.995
76,550.506,274.420,2421,0,506,0,4168,172.522
77,1761.222,1667.138,4095,0,1106,4095,409,16.929
78,1141.804,1055.409,4095,0,856,0,981,40.606
79,573.139,396.191,2177,0,571,0,905,37.460
