Label,Mean,StdDev,Max,Min,Median,Mode,NumberOfVoxels,Volume
1,440.447,274.714,1557,0,465,0,790,32.700
2,231.747,159.230,1102,0,203,0,2380,98.513
3,294.051,277.472,1270,0,218,0,2064,85.433
4,241.321,215.104,1074,0,200,0,2252,93.215
5,578.343,427.752,2954,0,575,0,11192,463.261
6,855.158,1037.317,4095,0,488,0,4867,201.455
7,197.047,170.720,1047,0,180,0,3100,128.316
8,388.931,225.091,1945,0,357,0,5604,231.961
9,463.902,508.017,4095,0,308,0,5357,221.738
10,150.770,114.951,657,0,136,0,3312,137.091
11,1463.844,1501.125,4095,0,1075,0,942,38.991
12,1101.899,1039.255,4095,0,979,0,2878,119.127
13,1187.932,1177.939,4095,0,940,0,2944,121.858
14,1650.343,1435.270,4095,0,1701,0,2547,105.426
15,537.675,399.966,3668,0,538,0,21889,906.032
16,263.150,220.179,1196,0,232,0,6403,265.034
17,72.232,61.272,363,0,63,0,3964,164.078
18,248.496,220.378,1479,0,216,0,5978,247.442
19,150.854,132.338,1263,0,136,0,3217,133.158
20,752.686,773.667,4095,0,588,0,9736,402.994
21,1108.800,1243.675,4095,0,660,0,7726,319.795
22,1039.482,752.825,4095,0,943,0,9956,412.100
23,1816.318,1179.597,4095,0,1749,0,14573,603.207
24,242.157,176.388,2129,0,206,210,11446,473.774
25,325.932,211.769,1624,0,299,0,2999,124.135
26,1441.188,720.781,4095,0,1410,0,2853,118.092
27,318.989,216.192,1704,0,305,0,3236,133.945
28,888.948,597.779,4095,0,745,0,2007,83.074
29,675.912,568.467,4095,0,660,0,6385,264.289
30,798.939,621.704,4095,0,684,0,2356,97.520
31,1317.723,1470.246,4095,0,773,0,3058,126.577
32,813.235,796.135,4095,0,720,0,3710,153.565
33,2198.932,1831.336,4095,0,2921,4095,4045,167.431
34,1983.523,1908.938,4095,0,1785,4095,2560,105.964
35,674.063,587.047,3301,0,701,0,4450,184.195
36,2360.914,1267.210,4095,0,2443,4095,9757,403.863
37,1103.020,1147.633,4095,0,841,0,2648,109.606
38,634.633,576.009,2861,0,575,0,5728,237.094
39,1587.625,1380.607,4095,0,1428,0,8784,363.588
40,388.675,295.320,2604,0,353,0,13185,545.755
41,255.696,189.223,1221,0,248,0,6843,283.246
42,1822.018,817.122,4095,0,1656,4095,2138,88.496
43,941.694,749.645,4095,0,802,0,3982,164.823
44,1709.130,801.268,4095,0,1581,4095,1790,74.092
45,1245.068,1085.869,4095,0,1009,0,9814,406.222
46,1560.141,1609.389,4095,0,969,0,4071,168.507
47,1402.112,1082.722,4095,0,1366,0,4334,179.393
48,1906.053,881.322,4095,0,1830,4095,6803,281.591
49,973.491,656.619,4095,0,940,0,3603,149.136
50,1698.768,670.781,4095,0,1593,4095,5733,237.301
51,732.516,776.891,4095,0,632,0,2971,122.976
52,2154.190,1523.334,4095,0,2358,0,9677,400.551
53,1310.794,1052.190,4095,0,1297,0,4485,185.644
54,1928.155,1183.672,4095,0,2045,0,5568,230.471
55,751.948,570.252,4095,0,682,0,8477,350.881
56,1490.065,1164.568,4095,0,1513,0,6184,255.969
57,1996.169,1018.407,4095,0,1951,4095,6248,258.618
58,2621.837,1656.818,4095,0,3341,4095,5291,219.006
59,1007.787,779.716,4095,0,1010,0,9417,389.790
60,1170.994,923.783,4095,0,1112,0,9574,396.288
61,2504.128,1353.415,4095,0,2828,0,4227,174.964
62,2430.917,1681.447,4095,0,3121,0,4013,166.107
63,2476.879,1368.074,4095,0,2800,0,5034,208.368
64,1651.655,1469.466,4095,0,1710,0,1672,69.208
65,1953.955,993.847,4095,0,1894,4095,3944,163.250
66,2070.232,1529.602,4095,0,2250,0,9069,375.385
67,2761.494,1601.708,4095,0,3528,4095,8267,342.189
68,1889.189,1473.927,4095,0,2039,0,2943,121.817
69,932.044,764.536,4095,0,753,0,1549,64.116
70,1949.681,1609.953,4095,0,2122,4095,3201,132.496
71,1196.718,800.008,4095,0,1078,0,1923,79.597
72,1365.823,1058.178,4095,0,1371,0,6511,269.504
73,1491.690,1189.826,4095,0,1421,0,6675,276.292
74,2278.605,1104.426,4095,0,2231,4095,13171,545.176
75,782.450,867.657,4095,0,628,0,3985,164.948
76,2732.652,1732.647,4095,0,3824,4095,6959,288.048
77,1607.307,1074.559,4095,0,1619,0,7965,329.688
78,1162.380,738.278,4095,0,1172,0,864,35.763
79,839.297,537.535,4040,9,720,689,6177,255.679
80,1975.933,1082.226,4095,0,1988,0,6924,286.599
81,1629.562,1018.544,4095,0,1604,0,4800,198.682
82,2397.712,1415.835,4095,0,2619,4095,9848,407.630
83,1671.606,1241.001,4095,0,1720,0,3230,133.697
84,2114.051,1609.972,4095,0,2434,0,4364,180.635
85,960.700,584.733,3959,28,884,363,484,20.034
86,1763.594,751.898,4095,21,1631,4095,2355,97.478
87,1137.422,548.880,3809,223,1102,1510,320,13.245
