Label,Mean,StdDev,Max,Min,Median,Mode,NumberOfVoxels,Volume
1,669.225,639.361,3548,0,610,0,2173,89.945
2,456.293,423.395,4095,0,365,0,6559,271.491
3,468.878,348.890,3140,0,398,0,6063,250.960
4,1140.862,1051.709,4095,0,926,0,14454,598.282
5,571.277,635.544,4095,0,402,0,6124,253.485
6,1393.183,999.219,4095,0,1395,0,3702,153.234
7,1079.839,724.343,4095,0,1013,0,5087,210.562
8,418.839,464.492,4095,0,348,0,5773,238.957
9,209.895,178.360,1413,0,194,0,8438,349.267
10,613.353,611.906,4095,0,531,0,8713,360.649
11,768.565,1087.610,4095,0,253,0,2990,123.762
12,574.158,813.565,4095,0,345,0,5285,218.757
13,1216.751,968.571,4095,0,1056,0,7726,319.795
14,237.533,255.204,2692,0,176,0,8810,364.665
15,493.947,606.911,4095,0,332,0,7874,325.922
16,685.941,598.776,4095,0,624,0,12930,535.200
17,560.253,588.929,4095,0,427,0,6472,267.890
18,255.976,308.126,3543,0,190,0,6107,252.782
19,455.853,402.114,4052,0,400,0,9613,397.902
20,1590.099,1689.666,4095,0,879,0,3613,149.550
21,1624.048,1721.744,4095,0,832,0,3563,147.480
22,290.972,317.127,3826,0,246,0,5854,242.309
23,1695.743,1549.568,4095,0,1646,0,8504,351.999
24,262.298,236.047,1862,0,236,0,4499,186.223
25,767.217,719.663,4095,0,581,0,8051,333.248
26,752.927,1108.531,4095,0,203,0,2804,116.063
27,487.229,426.823,4095,0,404,0,8233,340.781
28,127.349,136.195,768,0,98,0,3820,158.118
29,166.277,250.386,2475,0,114,0,3384,140.071
30,190.837,190.351,2073,0,153,0,3428,141.892
31,158.504,163.863,1197,0,129,0,5846,241.978
32,307.272,296.366,2551,0,259,0,5278,218.468
33,153.014,206.477,2646,0,101,0,5399,223.476
34,537.369,703.214,4095,0,254,0,2647,109.565
35,439.346,453.100,4095,0,317,0,8475,350.798
36,568.790,471.819,4095,0,455,0,5125,212.135
37,284.488,212.292,1617,0,281,0,5210,215.653
38,380.303,329.288,3030,0,315,0,5138,212.673
39,207.663,213.353,2119,0,146,0,2727,112.876
40,559.091,295.167,2702,88,504,422,846,35.018
41,357.813,285.713,2072,0,305,0,3293,136.304
42,409.823,451.847,3999,0,307,0,3024,125.170
43,511.196,730.002,4095,0,244,0,5308,219.709
44,185.116,211.486,2246,0,130,0,6436,266.400
45,141.799,138.156,1371,0,116,0,11763,486.895
46,85.182,101.274,681,0,46,0,3563,147.480
47,85.835,71.486,514,0,74,0,671,27.774
48,518.656,542.362,4095,0,387,0,22899,947.838
49,65.449,69.939,429,0,47,0,6185,256.010
50,37.505,51.653,402,0,13,0,4455,184.402
51,607.317,1040.062,4095,0,233,0,10781,446.248
52,921.432,826.743,4095,0,733,0,2977,123.224
53,226.059,197.128,2005,0,190,0,7953,329.191
54,77.822,59.742,424,0,68,0,2604,107.785
55,271.239,314.837,3480,0,203,0,10126,419.137
56,79.438,146.584,1489,0,24,0,4062,168.135
57,1491.812,1721.836,4095,0,525,0,1359,56.252
58,534.922,698.996,4095,0,273,0,8913,368.928
59,310.767,504.463,4095,0,182,0,10445,432.341
60,762.762,984.145,4095,0,278,0,9542,394.964
61,974.225,1197.122,4095,0,546,0,9043,374.309
62,56.358,65.432,413,0,34,0,5693,235.645
63,97.204,102.900,1045,0,76,0,11014,455.893
64,62.462,77.846,796,0,40,0,5766,238.667
65,1019.247,989.381,4095,0,769,0,19904,823.869
66,179.413,196.527,1176,0,125,0,5802,240.157
67,516.433,854.383,4095,0,141,0,7980,330.309
68,486.936,758.862,4069,0,32,0,2491,103.108
69,39.419,44.733,328,0,24,0,3133,129.681
70,1702.320,1415.172,4095,0,1512,0,22581,934.675
71,42.116,50.694,337,0,25,0,2879,119.168
72,767.632,1323.372,4095,0,69,0,2466,102.073
73,1302.681,1283.540,4095,0,1009,0,3025,125.211
74,515.440,461.656,4095,0,466,0,4168,172.522
75,499.593,973.570,4095,0,62,0,13765,569.762
76,59.932,66.256,401,0,40,0,5858,242.475
77,257.484,265.783,3324,0,206,0,21898,906.405
78,103.799,121.146,1008,0,68,0,11089,458.997
79,1286.280,1260.495,4095,0,1002,0,7064,292.394
80,75.184,88.897,1183,0,58,0,3640,150.667
81,502.172,697.602,4095,0,238,0,7837,324.390
82,27.174,39.319,275,0,7,0,5041,208.658
83,1178.153,996.986,4095,0,968,0,5417,224.221
84,34.994,46.802,357,0,15,0,6731,278.610
85,27.332,34.531,161,0,15,0,196,8.113
