Label,Mean,StdDev,Max,Min,Median,Mode,NumberOfVoxels,Volume
1,1014.793,398.657,2758,3,975,860,290,12.004
2,1526.406,762.003,4095,0,1376,4095,4132,171.032
3,2224.875,1383.611,4095,0,2452,0,6193,256.341
4,225.465,118.924,1022,0,210,158,2925,121.072
5,366.069,278.765,1630,0,361,0,4070,168.466
6,1803.849,1219.924,4095,0,1805,0,6518,269.794
7,452.042,385.993,2941,0,429,0,5903,244.338
8,438.262,586.674,4095,0,281,0,541,22.393
9,2346.291,1827.708,4095,0,3228,4095,4826,199.758
10,1483.656,1317.336,4095,0,1382,0,10383,429.774
11,44.097,44.013,186,0,33,0,93,3.849
12,410.535,280.294,1607,0,409,0,7642,316.319
13,342.804,243.939,1459,0,349,0,4766,197.275
14,971.808,781.284,4095,0,852,0,11870,491.324
15,550.392,491.705,2654,0,502,0,4843,200.462
16,2418.818,1787.959,4095,0,3292,4095,8453,349.888
17,1847.271,1702.604,4095,0,1863,0,4454,184.360
18,66.935,58.036,344,0,58,0,3401,140.775
19,2519.111,1487.303,4095,0,2937,4095,12609,521.913
20,506.085,700.040,4095,0,352,0,5808,240.405
21,1352.182,1459.660,4095,0,768,0,5609,232.168
22,1831.849,1675.464,4095,0,2013,0,4339,179.600
23,1106.111,1196.999,4095,0,728,0,7988,330.640
24,1585.614,1730.808,4095,0,534,4095,998,41.309
25,1158.170,1232.572,4095,0,755,0,6831,282.750
26,1487.164,1417.298,4095,0,1242,0,5721,236.804
27,2013.409,1055.203,4095,0,1967,0,14515,600.807
28,64.474,62.548,380,0,52,0,6823,282.418
29,1490.893,918.049,4095,0,1498,0,2593,107.330
30,1594.330,1129.645,4095,0,1594,0,5038,208.533
31,1138.197,963.695,3755,0,1007,0,1163,48.139
32,1941.699,1798.722,4095,0,1702,0,4559,188.707
33,2188.093,1731.050,4095,0,2588,4095,4888,202.325
34,1727.022,942.027,4095,0,1667,0,5300,219.378
35,2313.526,1260.560,4095,0,2455,4095,14708,608.795
36,83.546,90.779,506,0,57,0,3027,125.294
37,2250.411,1666.320,4095,0,2637,4095,5741,237.632
38,358.814,339.700,1609,0,264,0,515,21.317
39,2583.520,1851.947,4095,0,4095,4095,9932,411.106
40,689.404,707.546,4095,0,590,0,5621,232.665
41,107.902,109.456,571,0,83,0,5076,210.106
42,135.454,108.188,516,0,128,0,5523,228.609
43,1874.799,1531.750,4095,0,2149,0,4669,193.260
44,269.578,257.079,1321,0,206,0,2431,100.624
45,2038.728,1094.552,4095,0,2141,0,5998,248.270
46,2478.717,1934.506,4095,0,4095,4095,6339,262.385
47,1359.389,1501.736,4095,0,674,0,6453,267.103
48,1887.533,1491.915,4095,0,2053,0,5292,219.047
49,1434.294,1271.807,4095,0,1395,0,6232,257.956
50,295.957,235.694,1290,0,264,0,2669,110.476
51,184.456,139.934,740,0,161,0,1173,48.553
52,502.848,489.247,4095,0,373,0,10235,423.648
53,2057.469,1310.542,4095,0,2186,0,10242,423.938
54,56.939,56.840,345,0,45,0,6830,282.708
55,1506.753,1311.267,4095,0,1401,0,9013,373.067
56,72.365,49.120,319,0,66,0,2568,106.295
57,2094.142,1454.045,4095,0,2494,0,4557,188.624
58,95.182,73.808,489,0,87,0,2365,97.892
59,630.528,342.466,3237,0,588,0,5229,216.439
60,1637.879,695.316,3599,0,1666,0,3379,139.864
