Label,Mean,StdDev,Max,Min,Median,Mode,NumberOfVoxels,Volume
1,413.984,520.901,3435,0,230,0,2173,89.945
2,251.581,215.598,1990,0,208,0,6559,271.491
3,187.873,138.250,1140,0,162,0,6063,250.960
4,544.997,435.572,3943,0,519,0,14454,598.282
5,387.540,323.792,2262,0,372,0,6124,253.485
6,133.000,124.564,703,0,112,0,3702,153.234
7,126.568,115.359,1062,0,108,0,5087,210.562
8,486.174,422.041,3127,0,467,0,5773,238.957
9,534.542,508.308,4095,0,454,0,8438,349.267
10,1079.245,974.396,4095,0,1065,0,8713,360.649
11,443.308,518.975,3260,0,260,0,2990,123.762
12,426.259,451.845,3625,0,400,0,5285,218.757
13,76.258,114.977,1204,0,39,0,7726,319.795
14,354.425,412.790,4095,0,294,0,8810,364.665
15,205.738,240.063,2272,0,146,0,7874,325.922
16,598.461,487.598,4095,0,618,0,12930,535.200
17,327.224,355.197,3141,0,211,0,6472,267.890
18,736.139,628.389,4095,0,728,0,6107,252.782
19,473.195,389.711,3055,0,442,0,9613,397.902
20,621.210,774.830,4095,0,294,0,3613,149.550
21,674.537,854.421,4095,0,280,0,3563,147.480
22,678.709,518.507,3752,0,683,0,5854,242.309
23,295.224,351.381,3072,0,190,0,8504,351.999
24,372.922,359.211,3376,0,321,0,4499,186.223
25,107.441,151.274,1654,0,64,0,8051,333.248
26,641.504,798.572,4095,0,262,0,2804,116.063
27,580.084,407.803,3456,0,542,0,8233,340.781
28,800.809,868.579,4095,0,685,0,3820,158.118
29,607.050,445.115,3839,0,553,0,3384,140.071
30,426.827,328.684,3365,0,372,0,3428,141.892
31,973.760,881.720,4095,0,897,0,5846,241.978
32,631.156,495.025,4095,0,635,0,5278,218.468
33,742.540,727.127,4095,0,618,0,5399,223.476
34,467.213,509.844,2556,0,353,0,2647,109.565
35,522.325,302.753,3119,0,479,0,8475,350.798
36,160.140,118.313,982,0,139,0,5125,212.135
37,725.046,563.509,3826,0,691,0,5210,215.653
38,495.629,429.570,3841,0,425,0,5138,212.673
39,474.287,369.454,2761,0,403,0,2727,112.876
40,123.138,74.002,575,0,113,124,846,35.018
41,435.087,348.879,2561,0,384,0,3293,136.304
42,478.193,381.948,2804,0,467,0,3024,125.170
43,733.966,539.653,4095,0,685,0,5308,219.709
44,884.867,748.913,4095,0,863,0,6436,266.400
45,723.884,497.769,4095,0,682,0,11763,486.895
46,1235.179,1056.056,4095,0,1365,0,3563,147.480
47,645.346,333.546,3265,0,587,447,671,27.774
48,722.099,802.044,4095,0,393,0,22899,947.838
49,1408.989,1093.182,4095,0,1389,0,6185,256.010
50,1475.610,962.565,4095,0,1503,0,4455,184.402
51,625.402,549.290,4095,0,561,0,10781,446.248
52,367.004,273.623,1809,0,361,0,2977,123.224
53,673.835,504.789,3987,0,570,0,7953,329.191
54,652.217,398.656,3922,92,561,539,2604,107.785
55,1091.614,790.521,4095,0,1043,0,10126,419.137
56,1136.970,859.994,4095,0,1065,0,4062,168.135
57,744.081,1349.538,4095,0,54,0,1359,56.252
58,659.412,522.864,4095,0,578,0,8913,368.928
59,946.372,880.113,4095,0,877,0,10445,432.341
60,745.528,682.069,4095,0,637,0,9542,394.964
61,2193.443,1816.892,4095,0,2805,4095,9043,374.309
62,1495.588,942.796,4095,0,1468,0,5693,235.645
63,1103.042,793.848,4095,0,996,0,11014,455.893
64,935.976,681.612,4095,0,831,0,5766,238.667
65,483.606,683.387,4095,0,211,0,19904,823.869
66,1877.613,1630.807,4095,0,2188,0,5802,240.157
67,1807.155,1529.376,4095,0,2000,0,7980,330.309
68,812.187,1308.091,4095,0,0,0,2491,103.108
69,1290.246,774.662,4095,0,1198,0,3133,129.681
70,779.623,765.069,4095,0,600,0,22581,934.675
71,1072.179,673.155,4095,0,946,4095,2879,119.168
72,709.227,914.125,4095,0,208,0,2466,102.073
73,155.448,212.491,1665,0,62,0,3025,125.211
74,472.225,380.960,3111,0,463,0,4168,172.522
75,1268.387,1245.070,4095,0,972,0,13765,569.762
76,1692.232,1105.371,4095,0,1700,0,5858,242.475
77,1957.114,1207.062,4095,0,1989,0,21898,906.405
78,2047.607,1230.348,4095,0,2126,0,11089,458.997
79,791.919,900.725,4095,0,484,0,7064,292.394
80,449.146,324.699,2696,0,374,356,3640,150.667
81,1252.253,862.255,4095,0,1224,0,7837,324.390
82,1002.577,638.385,4095,0,868,0,5041,208.658
83,606.622,538.713,3421,0,481,0,5417,224.221
84,918.017,617.907,4095,0,791,0,6731,278.610
85,1092.128,584.105,3097,0,1061,0,196,8.113
