Label,Mean,StdDev,Max,Min,Median,Mode,NumberOfVoxels,Volume
1,1059.233,835.280,4095,0,1011,0,2982,123.431
2,1075.595,948.865,4095,0,1038,0,2320,96.030
3,1503.575,1013.686,4095,0,1373,0,4917,203.525
4,1378.916,1685.648,4095,0,309,0,1240,51.326
5,1322.759,761.309,4095,0,1179,4095,6138,254.065
6,1333.841,1377.780,4095,0,809,0,1839,76.120
7,658.263,662.092,4095,0,566,0,7485,309.820
8,971.225,897.992,4095,0,901,0,6704,277.493
9,1134.403,899.891,4095,0,864,4095,335,13.866
10,1597.994,1032.807,4095,0,1518,0,5576,230.802
11,1545.930,1374.610,4095,0,1423,0,6810,281.880
12,1379.841,1458.668,4095,0,946,0,5556,229.975
13,1417.417,1430.172,4095,0,1129,0,6089,252.037
14,1006.208,826.712,4095,0,989,0,6542,270.787
15,1035.264,1035.241,4095,0,910,0,3742,154.889
16,1497.848,1716.294,4095,0,408,4095,1547,64.034
17,717.373,883.397,4095,0,178,0,2966,122.769
18,1716.125,1352.165,4095,0,1736,0,13312,551.012
19,1476.900,1366.004,4095,0,1178,0,9405,389.293
20,418.573,406.735,3777,0,359,0,9299,384.905
21,1342.806,859.125,4095,0,1344,0,936,38.743
22,797.823,722.292,4095,0,718,0,3048,126.163
23,764.115,575.785,3776,0,758,0,3577,148.060
24,702.452,714.529,4095,121,508,566,942,38.991
25,575.461,268.915,2204,196,536,379,152,6.292
26,1867.751,1787.919,4095,0,1115,4095,8167,338.049
27,1162.827,1452.711,4095,0,166,0,2427,100.459
28,1591.627,1127.119,4095,0,1448,0,11903,492.690
29,1946.789,1653.844,4095,0,2088,0,4270,176.744
30,1391.379,1329.830,4095,0,1258,0,2962,122.603
31,1869.636,1845.890,4095,0,1466,0,5290,218.964
32,677.252,610.657,4095,0,608,0,8491,351.460
33,689.896,604.187,4095,0,632,0,7013,290.283
34,628.662,679.404,4095,0,570,0,3663,151.619
35,788.742,596.424,4095,0,715,0,16344,676.513
36,998.672,1376.009,4095,0,251,0,3165,131.006
37,636.123,683.865,4095,0,525,0,5674,234.859
38,981.043,1257.817,4095,0,321,0,3076,127.322
39,885.519,892.845,4095,0,706,0,6620,274.016
40,1385.300,1252.885,4095,0,1210,0,10426,431.554
41,1509.012,1683.749,4095,0,475,0,1430,59.191
42,391.993,535.827,2383,0,145,0,806,33.362
43,856.356,715.396,4095,0,807,0,9672,400.345
44,262.369,224.358,2088,0,228,0,4663,193.011
45,1986.718,1480.053,4095,0,1889,4095,20518,849.283
46,1749.448,1370.526,4095,0,1678,0,15902,658.217
47,960.051,583.887,4095,0,813,0,8938,369.963
48,1465.042,1261.933,4095,0,1346,0,5842,241.813
49,1636.883,970.667,4095,0,1648,0,8729,361.312
50,540.535,579.412,4095,0,469,0,3249,134.483
51,1414.805,1257.982,4095,0,1480,0,2767,114.532
52,1278.959,1416.071,4095,0,646,0,3537,146.404
53,1219.068,1041.668,4095,0,1041,0,7237,299.555
54,1137.424,944.098,4095,0,961,0,8188,338.919
55,1467.660,961.934,4095,0,1360,0,1540,63.744
56,1560.651,1315.941,4095,0,1518,0,8950,370.459
57,1397.573,1659.405,4095,0,393,0,2707,112.048
58,2009.024,1567.061,4095,0,2231,0,8182,338.670
59,718.460,665.582,4095,0,634,0,8619,356.759
60,1912.541,1424.836,4095,0,2071,0,8229,340.616
61,819.892,676.901,4095,0,781,0,7168,296.699
62,1316.337,1034.964,4095,0,1164,0,4231,175.130
63,757.654,716.616,4095,0,639,0,3081,127.529
64,1487.553,1751.383,4095,0,253,0,2000,82.784
65,1137.693,964.772,4095,0,1087,0,3344,138.415
66,1374.006,1045.456,4095,0,1347,0,4285,177.365
67,1333.484,1224.831,4095,0,1348,0,3222,133.365
68,921.646,900.538,4095,0,827,0,6953,287.799
69,1735.355,1347.022,4095,0,1669,0,19706,815.673
70,1571.393,1629.585,4095,0,964,0,3700,153.151
71,1407.763,1223.736,4095,0,1352,0,8923,369.342
72,1055.119,1120.057,4095,0,801,0,5161,213.625
73,1220.014,847.965,4095,0,1099,0,9516,393.887
74,1515.463,1818.959,4095,0,252,4095,1410,58.363
75,1844.182,1907.754,4095,0,695,0,986,40.813
76,1534.552,1865.163,4095,0,135,4095,1607,66.517
77,1168.854,1285.471,4095,0,750,0,4423,183.077
78,576.457,643.874,4095,0,481,0,7090,293.470
79,1419.283,1587.550,4095,0,679,0,5717,236.639
80,1781.922,1608.018,4095,0,1482,0,8312,344.051
81,1008.773,741.605,4095,0,888,0,8125,336.311
82,1240.590,1086.125,4095,0,1006,0,5687,235.397
83,965.430,697.070,4095,0,803,4095,6809,281.839
84,1436.672,931.503,4095,0,1388,0,3081,127.529
85,1314.669,1017.628,4095,0,1254,0,3813,157.828
86,1578.859,1148.381,4095,0,1646,0,2249,93.091
