Label,Mean,StdDev,Max,Min,Median,Mode,NumberOfVoxels,Volume
1,563.120,453.397,2895,0,548,0,2982,123.431
2,736.719,725.810,4095,0,692,0,2320,96.030
3,1621.779,1097.232,4095,0,1530,0,4917,203.525
4,1511.031,1773.806,4095,0,358,0,1240,51.326
5,1122.168,736.181,4095,0,985,4095,6138,254.065
6,1680.249,1562.774,4095,0,1308,4095,1839,76.120
7,299.463,310.765,3583,0,260,0,7485,309.820
8,462.103,510.394,4095,0,398,0,6704,277.493
9,1865.027,1232.146,4095,43,1592,4095,335,13.866
10,1412.713,1002.861,4095,0,1271,0,5576,230.802
11,745.335,720.131,4095,0,626,0,6810,281.880
12,717.117,887.957,4095,0,396,0,5556,229.975
13,713.399,827.701,4095,0,523,0,6089,252.037
14,473.594,415.414,3357,0,448,0,6542,270.787
15,596.441,767.635,4095,0,401,0,3742,154.889
16,1777.296,1877.643,4095,0,530,4095,1547,64.034
17,337.979,398.689,1968,0,125,0,2966,122.769
18,775.681,671.843,4095,0,756,0,13312,551.012
19,809.166,897.314,4095,0,544,0,9405,389.293
20,201.705,184.414,1485,0,171,0,9299,384.905
21,1199.252,872.452,4095,0,1156,0,936,38.743
22,382.505,358.703,2044,0,323,0,3048,126.163
23,352.073,262.809,1419,0,352,0,3577,148.060
24,658.188,676.822,4095,63,472,4095,942,38.991
25,508.296,190.935,1458,215,477,268,152,6.292
26,1879.030,1702.134,4095,0,1559,4095,8167,338.049
27,706.382,993.248,4095,0,128,0,2427,100.459
28,1030.167,894.110,4095,0,844,0,11903,492.690
29,1518.017,1501.242,4095,0,1047,0,4270,176.744
30,914.690,1034.372,4095,0,593,0,2962,122.603
31,1530.410,1684.689,4095,0,637,0,5290,218.964
32,306.986,298.250,3655,0,263,0,8491,351.460
33,297.442,249.278,1723,0,284,0,7013,290.283
34,276.841,294.244,2622,0,240,0,3663,151.619
35,353.100,261.766,2187,0,326,0,16344,676.513
36,556.342,893.909,4095,0,128,0,3165,131.006
37,293.980,310.555,3256,0,249,0,5674,234.859
38,479.146,672.307,4095,0,162,0,3076,127.322
39,403.763,389.409,2326,0,338,0,6620,274.016
40,643.115,669.827,4095,0,514,0,10426,431.554
41,1760.034,1816.467,4095,0,806,0,1430,59.191
42,170.679,223.130,1172,0,71,0,806,33.362
43,412.565,380.172,3604,0,377,0,9672,400.345
44,119.702,109.242,911,0,101,0,4663,193.011
45,1256.515,1191.393,4095,0,890,0,20518,849.283
46,1145.546,1093.638,4095,0,903,0,15902,658.217
47,690.370,448.138,4017,0,594,465,8938,369.963
48,999.394,1034.814,4095,0,717,0,5842,241.813
49,1337.618,846.851,4095,0,1307,0,8729,361.312
50,244.167,252.402,2114,0,211,0,3249,134.483
51,1056.594,1079.942,4095,0,907,0,2767,114.532
52,681.318,848.279,4095,0,317,0,3537,146.404
53,684.506,691.825,4095,0,510,0,7237,299.555
54,627.359,605.191,4095,0,487,0,8188,338.919
55,1072.118,837.235,4095,0,938,0,1540,63.744
56,852.112,891.834,4095,0,678,0,8950,370.459
57,1004.068,1422.216,4095,0,231,0,2707,112.048
58,1411.431,1296.745,4095,0,1233,0,8182,338.670
59,327.147,307.051,3620,0,292,0,8619,356.759
60,1321.733,1141.403,4095,0,1269,0,8229,340.616
61,419.852,405.834,4095,0,362,0,7168,296.699
62,1359.447,1038.815,4095,0,1205,0,4231,175.130
63,362.339,357.705,2965,0,288,0,3081,127.529
64,1242.245,1617.421,4095,0,173,0,2000,82.784
65,633.577,615.059,4095,0,551,0,3344,138.415
66,1046.795,914.289,4095,0,917,0,4285,177.365
67,1042.412,1048.421,4095,0,844,0,3222,133.365
68,447.757,435.394,3230,0,409,0,6953,287.799
69,942.378,872.735,4095,0,802,0,19706,815.673
70,885.621,1033.623,4095,0,466,0,3700,153.151
71,780.709,844.046,4095,0,625,0,8923,369.342
72,492.204,555.366,3534,0,355,0,5161,213.625
73,748.257,639.542,4095,0,637,0,9516,393.887
74,1612.970,1842.840,4095,0,318,4095,1410,58.363
75,1903.654,1939.825,4095,0,747,4095,986,40.813
76,1559.770,1871.083,4095,0,129,4095,1607,66.517
77,606.925,796.131,4095,0,340,0,4423,183.077
78,278.503,289.152,2264,0,232,0,7090,293.470
79,864.335,1159.010,4095,0,338,0,5717,236.639
80,1185.366,1339.091,4095,0,685,0,8312,344.051
81,582.498,529.765,4095,0,466,0,8125,336.311
82,897.337,928.924,4095,0,663,0,5687,235.397
83,580.414,510.393,4095,0,459,0,6809,281.839
84,1169.250,884.351,4095,0,1085,0,3081,127.529
85,756.047,663.348,4095,0,656,0,3813,157.828
86,1410.463,1035.956,4095,0,1409,0,2249,93.091
