Label,Mean,StdDev,Max,Min,Median,Mode,NumberOfVoxels,Volume
1,35.914,41.351,199,0,22,0,243,10.058
2,23.178,32.784,216,0,8,0,444,18.378
3,40.099,44.679,262,0,26,0,1305,54.017
4,49.148,53.297,306,0,35,0,3570,147.770
5,93.247,60.532,278,0,89,0,599,24.794
6,59.263,59.826,355,0,44,0,5664,234.445
7,11.261,19.295,146,0,1,0,1779,73.637
8,18.631,33.094,288,0,0,0,6833,282.832
9,61.804,64.201,373,0,46,0,6775,280.432
10,48.662,58.486,412,0,26,0,4010,165.982
11,56.489,55.046,333,0,45,0,5142,212.838
12,694.002,1090.717,4095,0,129,0,1686,69.787
13,94.837,98.639,540,0,76,0,4448,184.112
14,77.204,82.479,484,0,56,0,5745,237.798
15,105.975,108.563,656,0,90,0,5069,209.817
16,116.335,114.427,592,0,101,0,4157,172.067
17,115.674,111.365,595,0,100,0,4797,198.558
18,92.562,89.890,536,0,79,0,10761,445.421
19,144.205,124.921,699,0,134,0,1748,72.353
20,107.598,117.382,604,0,74,0,2794,115.650
21,140.950,88.342,709,0,124,114,3894,161.181
22,268.055,166.555,932,0,285,0,5661,234.321
23,208.231,100.768,661,0,202,0,2752,113.911
24,266.743,195.206,1272,0,278,0,6084,251.830
25,395.891,294.715,1638,0,411,0,9640,399.020
26,416.486,276.403,1447,0,452,0,10447,432.423
27,155.772,130.185,968,0,143,0,5616,232.458
28,265.385,224.196,1663,0,254,0,4984,206.298
29,352.996,248.267,1912,0,343,0,5966,246.945
30,149.239,93.888,454,0,145,0,117,4.843
31,400.562,253.210,1792,0,415,0,2834,117.305
32,846.264,873.822,4095,0,818,0,2880,119.209
33,457.571,210.799,1686,0,428,428,1077,44.579
34,428.627,475.137,1986,0,215,0,2268,93.877
35,1049.511,916.948,4095,0,1038,0,3677,152.199
36,1404.433,1124.686,4095,0,1342,0,12958,536.359
37,269.913,312.722,1550,0,140,0,1844,76.327
38,737.865,394.155,3863,0,651,587,5119,211.886
39,963.022,700.320,4095,0,1007,0,3823,158.242
40,1408.512,901.342,4095,0,1316,0,31664,1310.640
41,1340.022,951.898,4095,0,1385,0,3253,134.649
42,1141.474,1070.974,4095,0,1006,0,3402,140.816
43,1427.060,994.886,4095,0,1415,0,3025,125.211
44,1251.367,694.442,4095,459,1070,4095,1751,72.478
45,2580.574,1592.679,4095,0,3214,4095,7731,320.002
46,1601.225,659.437,4048,0,1525,1710,3291,136.221
47,1660.050,845.407,4095,0,1582,4095,2201,91.104
48,1163.643,603.772,4095,74,1022,855,5216,215.901
49,2396.563,1605.753,4095,0,2842,4095,4577,189.452
50,1307.345,1164.438,4095,0,1252,0,2672,110.600
51,2244.798,1692.120,4095,0,2753,4095,3416,141.395
52,1012.897,532.434,4047,245,891,719,4024,166.562
53,2178.453,1322.216,4095,0,2329,4095,7269,300.879
54,2036.048,1762.895,4095,0,2488,0,3406,140.982
55,676.321,980.581,4095,0,186,0,1741,72.064
56,1524.481,784.080,4095,0,1384,4095,3254,134.690
57,1912.060,1552.269,4095,0,2085,0,3975,164.534
58,1744.221,939.299,4095,0,1804,0,2959,122.479
59,1817.656,1213.352,4095,0,1930,0,2651,109.730
60,1958.597,1700.351,4095,0,2300,0,1698,70.284
61,1813.658,1429.659,4095,0,1924,0,1577,65.275
62,2199.220,1645.570,4095,0,2633,4095,5986,247.773
63,1530.332,1275.575,4095,0,1514,0,6169,255.348
64,1418.679,1250.195,4095,0,1217,0,2935,121.486
65,1983.074,1571.286,4095,0,2275,0,4281,177.200
66,1243.574,800.005,4095,172,1033,4095,3097,128.191
67,1719.309,1329.000,4095,0,1713,0,6127,253.609
68,1377.516,989.563,4095,0,1292,0,5461,226.042
69,2210.609,1645.804,4095,0,2678,4095,5674,234.859
70,2378.681,1615.045,4095,0,2872,4095,10401,430.519
71,1640.773,1155.481,4095,0,1575,0,4388,181.629
72,1544.254,1070.811,4095,0,1555,0,4069,168.425
73,921.147,797.571,4095,0,722,0,2624,108.613
74,558.986,587.922,4095,0,425,0,3263,135.062
75,1965.741,1817.624,4095,0,1719,4095,3248,134.442
76,641.248,520.522,4095,0,617,0,5828,241.233
77,1115.835,1046.229,4095,0,896,0,7781,322.072
78,601.089,413.536,4095,0,505,433,6564,271.698
79,322.339,319.326,1759,0,253,0,3863,159.898
80,1060.052,1259.906,4095,0,557,0,6068,251.167
81,900.630,690.929,4095,0,834,0,20481,847.752
82,189.984,178.418,1303,0,151,0,4794,198.434
83,1448.561,1640.230,4095,0,484,0,3755,155.427
84,529.714,582.020,4095,0,407,0,6590,272.774
85,398.786,346.698,2856,0,387,0,9584,396.702
86,378.269,498.008,4095,0,231,0,3852,159.442
87,117.884,100.596,1553,0,110,0,4581,189.617
88,1266.869,1302.817,4095,0,853,0,2291,94.829
89,642.642,662.631,4095,0,511,0,10583,438.053
90,99.972,80.349,529,0,92,0,4924,203.815
91,160.208,158.719,835,0,112,0,3532,146.197
92,316.991,310.458,2451,0,259,0,9652,399.517
93,183.008,193.757,1171,0,127,0,3340,138.250
94,261.725,269.872,1917,0,178,0,4884,202.159
95,218.432,152.147,848,0,224,0,8038,332.710
96,53.719,47.109,270,0,45,0,1239,51.285
